FOODID;FOODNAME;LANG
8088;Rainbow trout fillet, breaded, oven-baked;EN
8089;Rainbow trout fillet, oven-baked;EN
8092;Rainbow trout and potato casserole, cooking cream;EN
8093;Salad with smoked fish, potato, apple and leek, without dressing;EN
8095;Rainbow trout fillet with sour cream, oven-baked;EN
8096;Fish, average, deep-fried;EN
8097;Fish and vegetable stew;EN
8098;Flounder, stewed, butter;EN
8100;Baltic herring with cream cheese;EN
8111;Squid, deep-fried;EN
8500;Egg, fried;EN
8501;Egg yolk, fried;EN
8502;Egg white, fried;EN
8503;Omelette, plain, french omelette;EN
8504;Omelette, cheese omelette;EN
8505;Omelette, spinach omelette;EN
8506;Scrambled eggs, low-fat milk;EN
8509;Egg and butter spread, hard-boiled egg and butter mixture;EN
8510;Hard-boiled egg and cottage cheese mixture;EN
8512;Spinach and egg casserole, low-fat milk;EN
8513;Egg, boiled;EN
8514;Omelette roll, salmon filling;EN
8515;Omelette roll, ham filling;EN
11001;Root vegetable, average, light colored;EN
11002;Leaf vegetable, average, dark green;EN
11004;Roe, average;EN
11005;4-grain flakes;EN
11006;Rye bread, fine rye bread, water, fine rye and dark wheat flour;EN
11007;Rose hip;EN
11012;Strawberry jam, 54% sugar, home-made;EN
11013;Orange marmalade;EN
11014;Palm oil;EN
11030;Flour, rye, fine rye flour;EN
11041;Pea soup, canned, undiluted, with pork;EN
11045;Orange without skin;EN
11046;Mandarin, average, without skin;EN
11047;Grapefruit, without skin;EN
11048;Lemon, without skin;EN
11049;Banana, without skin;EN
11050;Kiwi fruit, without skin;EN
11051;Peach/nectarine, without skin and stone;EN
11052;Cherry without stone;EN
11053;Plum, without stone;EN
11054;Apricot, average, without stone;EN
11055;Watermelon, without skin;EN
11056;Pineapple, without skin;EN
11057;Avocado, without skin and stone;EN
11059;Tuna, average;EN
11060;Apple, domestic, without skin;EN
11061;Apple, imported, without skin;EN
11062;Pear, without skin;EN
11063;Prune, without stone;EN
11064;Champignon, canned;EN
11065;Rose hip puree without sugar;EN
11067;Tuna, in water, canned;EN
11068;Pudding, milk pudding, industrial;EN
11069;Wine, non-alcoholic;EN
11070;Pea soup, canned, diluted, with pork;EN
11071;Exotic fruit, average, mango/papaya, without skin;EN
11072;Soured cucumber;EN
11074;Sprout, alfalfa;EN
11086;Nut, cashew nut;EN
11087;Sesame seed paste tahini, without added salt;EN
11089;Chick pea in unsalted water;EN
11090;Bean, white bean, in tomato sauce;EN
11092;Whey powder. for food industry;EN
11094;Karelian pasty, rice filling, industrial, lactose-free;EN
11095;Doughnut, bakery;EN
11110;Vegetable patty, contains soy protein;EN
11120;Bun, cinnamon bun, industrial, water;EN
11123;Bun, fat-free milk powder, bakery;EN
11124;Bun, high-fat, low-fat milk, bakery;EN
11126;Multigrain bread, water, graham, rye and wheat flour;EN
11130;Cream cheese, 6-11% fat, flavoured;EN
11131;Cheese, white mould cheese, vit castello, 40% fat;EN
11132;Cream cheese-like vegetable fat product, 24-30% fat;EN
11133;Cheese, semi-hard cheese, turunmaa/edam/adam/magre, 15-18% fat;EN
11134;Basil, fresh;EN
11135;Bamboo shoots, canned;EN
11136;Cream, low-fat, 25% fat;EN
11142;Ice lolly, average;EN
11144;Salad dressing, yoghurt, home-made;EN
11145;Milk, 0% fat, low-lactose, 1 ug added vitamin d;EN
11146;Cheese, finnish oven cheese, low-lactose, 17-23% fat;EN
11148;Ice cream bar, cream based, chocolate flavoured;EN
11149;Ice cream with sorbet coating, average;EN
11150;Chicken marinated, without skin;EN
11152;Sour cream, 10-12% fat, low-lactose;EN
11154;Curd milk, plain, 2% fat, low-lactose;EN
11155;Cottage cheese, 2-5% fat, low-lactose;EN
11156;Quark, <0.5% fat, low-lactose;EN
11157;Cheese, vegetable fat, 28% fat;EN
11158;Vegetable mix, cauliflower, broccoli, carrot;EN
11159;Creme fraiche, 15-18% fat;EN
11164;Vanillin sauce;EN
11165;Sour milk, fat-free, low-lactose, 1 ug vitamin d;EN
11172;Ice cream bar, vegetable fat, chocolate coated;EN
11173;Ice cream cornet, vegetable fat;EN
11177;Pepper, black pepper;EN
11178;Pepper, white pepper;EN
11182;Paprika powder;EN
11184;Cinnamon;EN
11185;Cloves;EN
11186;Ginger, ground;EN
11187;Cardamom;EN
11188;Vanillin sugar;EN
11191;Oregano, dried;EN
11194;Thyme;EN
11196;Aromatic salt, 71% salt content;EN
11197;Hp-sauce, brown sauce;EN
11198;Glucose;EN
11203;Honeydew melon, without skin;EN
11210;Pastille sweetened with xylitol, added vitamin c;EN
11211;Cheese, feta cheese in brine, made with goat milk, 25% fat;EN
11212;Sunflower seed;EN
11287;Vegetable fat spread 28%, mini lätta;EN
11469;Fruit puree average, industrial babyfood;EN
11470;Berry puree, average, industrial babyfood;EN
11471;Carrot-potato puree, average, industrial babyfood;EN
11472;Beef-vegetable puree, average, industrial babyfood;EN
11473;Pork-vegetable puree, average, industrial babyfood;EN
11474;Chicken-vegetable puree, average, industrial babyfood;EN
11475;Fish and vegetable puree, average, industrial babyfood;EN
11476;Minced meat and spaghetti, average, industrial babyfood;EN
11503;Grape juice, unsweetened;EN
11505;Banana chip;EN
11507;Rice starch;EN
11508;Pork, boiled without salt;EN
11511;Potato, peeled, boiled without salt;EN
11512;Pork chop, cutlet;EN
11513;Pork fillet, boneless tenderloin, fat 4.5 %;EN
11514;Potato puree, homemade babyfood, without salt;EN
11515;Potato puree, milk, home-made babyfood, without salt;EN
11516;Potato-carrot puree, home-made babyfood, without salt;EN
11517;Beef-potato puree, home-made babyfood, without salt;EN
11518;Pork-potato puree, home-made babyfood, without salt;EN
11519;Puree with fish and vegetable, home-made babyfood, without salt;EN
11520;Chicken-vegetable puree, home-made babyfood, without salt;EN
11521;Rice, white, long-grain, parboiled;EN
11522;Rice and rye mix;EN
11523;Salad, beetroot salad with mayonnaise;EN
11550;Cream cheese, 30% fat, flavoured, low-lactose;EN
11551;Turkey breast;EN
11553;Fruit jam, average;EN
11557;Lemon juice, unsweetened, undiluted;EN
11558;Orange juice, unsweetened, added calcium;EN
11562;Beef mince, 17% fat;EN
11563;Chicken leg and thigh with skin;EN
11564;Chicken breast with skin;EN
11565;Chicken breast strips without skin;EN
11568;Blended spread 60%, 10 ug vitamin d;EN
11571;Cream cheese, low-fat, 11% fat, plain;EN
11572;Milk, 0% fat, with added calcium and 0.5 ug vitamin d;EN
11580;Sanck bar with nuts, sweet;EN
11581;Soy product, soured, 1% fat, vitamins and calcium;EN
11587;Rose hip drink, contains oat and lactobacillus plantarum, pro viva;EN
11589;Horseradish;EN
11680;Potato, peeled, vacuum packed, catering;EN
11685;Cooking oil, 50% palm, 25% palm kernel and 25% rapeseed oil;EN
11687;Rice drink;EN
11689;Asparagus, raw, cleaned;EN
11690;Mayonnaise, 15% fat, low-fat;EN
11691;Roe, average, salted;EN
11695;Rapeseed oil, cold pressed;EN
11700;Soy protein concentrate, 58% protein;EN
11701;Palm kernel oil;EN
11723;Yoghurt, flavoured, 3% fat;EN
11726;Curd milk, flavoured, 1% fat, low-lactose;EN
11727;Yoghurt, flavoured, 2.5% fat;EN
11730;Multigrain bread, graham roll, water;EN
11733;White bread, wheat roll, water;EN
11734;Shiitake mushroom;EN
11735;Oyster mushroom;EN
11736;Yoghurt, plain, 1.5% fat;EN
11739;Vegetable fat spread 35%, becel pro-activ;EN
28905;Flour, wheat flour, durum;EN
28908;Barley, pearl, boiled with salt;EN
28909;Rye macaroni;EN
28910;Rice, brown;EN
28911;Rice, brown, boiled, salt;EN
28912;Rye macaroni, boiled, salt;EN
28913;Potato, unpeeled, avarage, raw;EN
28914;Potato, unpeeled, boiled with salt;EN
28915;Muskmelon/cantaloupe melon, with skin;EN
28916;Apple, average, with skin;EN
28917;Pear, with skin;EN
28918;Plum, with stone;EN
28919;Prune, with stone;EN
28920;Cherry with stone;EN
28921;Apricot, average, with stone;EN
28922;Peach/nectarine, average, with stone;EN
28923;Pineapple, with skin;EN
28924;Orange, average, with skin;EN
28925;Lemon, with skin;EN
28926;Grapefruit, average, with skin;EN
28927;Vegetarian sausage, contains soya;EN
28928;Grape leaves, canned;EN
28929;Lamb mince, 14% fat;EN
28930;Chicken mince;EN
28931;Watermelon, with skin;EN
28932;Grape, average, green or red;EN
28933;Avocado  with skin and stone;EN
28934;Banana, with skin;EN
28935;Mandarin, average, with skin;EN
28936;Fig, dried, with skin;EN
28937;Date, dried, with stone;EN
28938;Olive, average, without stone, in oil, green/black;EN
28939;Kiwi fruit, with skin;EN
28941;Apple, domestic, average, with skin;EN
28942;Apple, imported, average, with skin;EN
28943;Sweet corn, cob, boiled, without salt;EN
28944;Honeydew melon with skin;EN
28945;Turkey mince, fat 5-6%;EN
28946;Pork mince, fat 16 %;EN
28947;Bacon, fillet, 18% fat;EN
28948;Karelian pasty filled with carrot and rice, industrial;EN
28949;Karelian pasty, rice filling, wheat crust;EN
28950;Duchess potatoes;EN
28951;Potato croquette, deep-fried;EN
28952;Potato, baked with skin, no filling;EN
28953;Potato, new, boiled with salt;EN
28954;Potato, new, boiled without salt;EN
28955;Potato, unpeeled, boiled without salt;EN
28956;Sweetened potato casserole, low-fat milk;EN
28957;Moussaka, pork-beef mince, potatoes, low-fat milk;EN
28958;Sweet corn, cob, grilled;EN
28959;Grape leaves, stuffed with rice, dolma;EN
28961;Soy bolognese;EN
28962;Sweet corn, corn on the cob;EN
28963;Vegetable potato stew;EN
28966;Chick pea patty, falafel;EN
28967;Salad, cabbage, carrot, pineapple, mayonnaise;EN
28968;Salad, waldorf salad, celeriac, apple, walnut and mayonnaise;EN
28969;Noodle, boiled, without salt;EN
28970;Rice porridge, water, salt;EN
28971;Doughnut, chocolate coated;EN
28973;Doughnut, lemon coated;EN
28974;Bun, water;EN
28975;Oven-baked pancake, water;EN
28976;Rhubarb crisp delight, rhubarb, oat flakes;EN
28977;Meringue;EN
28978;Chicken and potato casserole, cooking cream;EN
28979;Chicken and potato casserole, cooking cream (vegetable fat);EN
28980;Chicken hash, potato, without egg;EN
28981;Chicken meatloaf;EN
28982;Macaroni and pork beef mince casserole, meat bouillon;EN
28983;Beef, raw, marinated in salt;EN
28984;Steak tartare;EN
28985;Roe sauce, crème fraîche;EN
28986;Crayfish, boiled;EN
28987;Lobster, boiled;EN
28988;Mussel gravy. low-fat milk;EN
28989;Rainbow trout, salt-cured, carpaccio with lemon and oil;EN
28990;Snails in garlic butter;EN
28991;Cafe au lait, unsweetened, whole milk;EN
28992;Milk, whole milk, 3.5% fat, boiled;EN
28993;Cafe latte, unsweetened, whole milk;EN
28994;Bun, water, oil;EN
28996;Bun, low-fat milk, oil;EN
28998;Bun, water, butter;EN
29000;Bun, low-fat milk, butter;EN
29002;Multigrain bread, bread roll, water, oil, flour mix;EN
29003;Multigrain bread, bread roll, fat-free milk, oil, flour mix;EN
29005;Multigrain bread, bread roll, water, butter, flour mix;EN
29006;Multigrain bread, bread roll, low-fat milk, butter, flour mix;EN
29007;Multigrain bread, bread roll, whole milk, butter, flour mix;EN
29008;Vegetable bouillon cube;EN
29009;Chicken bouillon cube, contains wheat;EN
29010;Fish stock cube;EN
29011;Perch, baked in foil with butter;EN
29012;Beetroot and rice casserole, low-fat milk;EN
29013;Creamy mussel soup;EN
29014;Coconut milk;EN
29015;Berry smoothie with ice cream;EN
29016;Fruit smoothie, fruit shake, yoghurt, ice cream;EN
29017;Cheese fondue;EN
29018;Chicken mince patty, fried;EN
29019;Lamb mince patty, fried;EN
29020;Pork mince patty, fried;EN
29021;Turkey mince patty, fried;EN
29022;Bean, green bean, string bean, boiled;EN
29023;Pasta-roe-shrimpsalad, avocado, oil-based dressing;EN
29024;Fish soup with coconut milk;EN
29025;Mushroom-barley soup;EN
29026;Vegetable bouillon, dissolved;EN
29027;Cold cucumber soup;EN
29028;Aubergine filled with tomato and cheese;EN
29029;Risotto, avocado and pesto risotto;EN
29030;Vegetable soup with coconut milk;EN
29031;Noodle soup, vegetables;EN
29032;Vegetables, gratinated, vegetable gratin;EN
29033;Cheesy vegetable soup;EN
29034;Puréed vegetable soup, pea, carrot, sweetcorn, cooking cream (veg. fat);EN
29035;Pea soup, pureed, with white wine;EN
29036;Root vegetable soup, pureed, cooking cream (veg. fat);EN
29037;Root vegetable soup, pureed;EN
29038;Macaroni and vegetable soup;EN
29039;Shrimp soup with carrot and cooking cream (veg. fat);EN
29040;Creamy oyster soup;EN
29041;Tuna salad with vegetables, without dressing;EN
29042;Ham and potato casserole, cooking cream (veg. fat);EN
29043;Jansson's casserole, jansson's temptation, cooking cream (veg. fat);EN
29044;White sauce, low-fat milk, thickened with flour and butter;EN
29045;White sauce, low-fat milk, thickened with flour and oil;EN
29046;Brown gravy, thickened with butter and flour;EN
29047;Brown gravy, thickened with oil and flour;EN
29048;Wok-vegetables, carrot-champignon-onion-sweet pepper-pea, frozen;EN
29049;Wok-vegetables, green bean-carrot-sweet pepper- sweet corn-parsnip, frozen;EN
29050;Bacon, fillet, 18% fat, fried;EN
29053;White bread, baguette, garlic butter/herb butter filling;EN
29054;Toast, oats toast, oat flour, oat flakes;EN
29055;Noodle, rice noodle;EN
29056;Noodle, rice noodle, boiled without salt;EN
29060;Cheese, feta type salad cheese in brine, fat 12-15%;EN
29064;Milk, 1.5% fat, lactose-free, 1 ug added vitamin d;EN
29065;Cooking cream, 15% fat;EN
29066;Whipping cream, 35% fat;EN
29070;Energy drink with added vitamins;EN
29071;Chocolate milk, cold, fat-free milk, sweetened;EN
29073;Mushroom vegetable stew, cooking cream (vegetable fat);EN
29074;Vegetable hamburger, wheat bun;EN
29077;Berry pie with cream cheese filling, shortbread crust with oil;EN
29078;Kebab meat;EN
29079;Wok-vegetables, sweet pepper-onion-sweet corn-beans, frozen;EN
29080;Cake, ice cream cake, caramel topping;EN
29086;Turkey vegetable wok;EN
29087;Salad, iceberg lettuce, carrot and zucchini;EN
29089;Yoghurt, drinkable, flavoured, fat 0.1 g;EN
29090;Milk, 0 % fat, boiled;EN
29091;Cappuccino, unsweetened, fat-free milk;EN
29094;Beef steak stew, meat bouillon, carrots, butter;EN
29095;Beef steak stew, meat bouillon, carrots, oil;EN
29098;Wok-vegetables, fried, sweet pepper-onion-sweet corn-beans;EN
29099;Wok-vegetables, fried, carrot-champignon-onion-sweet pepper-pea;EN
29100;Wok-vegetables, fried, green bean-carrot-sweet pepper-sweet corn-parsnip;EN
29103;Meatball, beef steak mince, fried in butter;EN
29104;Meatball, lean minced beef, fried in oil;EN
29125;Chicken mince, fried;EN
29126;Chicken mince, fried without fat;EN
29128;Curd milk, plain, fat-free;EN
29130;Sandwich, toast sandwich, pork beef mince patty and egg;EN
29131;Sandwich, toast sandwich, mushroom stew;EN
29132;Sandwich, toast sandwich, cheese and egg;EN
29135;Cider, dry 4.7% volume;EN
29139;Potato, fried in butter;EN
29145;Lamb mince, fried without fat;EN
29146;Lamb mince, fried;EN
29147;Turkey mince, fried without fat;EN
29148;Turkey mince, fried;EN
29149;Italian stew;EN
29150;Juice drink, lingonberry, diluted, contains sugar;EN
29155;Cocoa butter;EN
29156;Chocolate, white chocolate;EN
29159;Margarine 40%, average of industrial products;EN
29160;Egg, whole, with shell;EN
29175;Beef mince, 17% fat, fried without fat;EN
29180;Pork gravy, vegetables, cooking cream;EN
29181;Pork strips, fried in oil;EN
29182;Beef strips, fried in oil;EN
29183;Beef gravy, vegetables, cooking cream;EN
29207;Baltic herring, fillet;EN
29208;Couscous;EN
29209;Couscous, cooked with oil and salt;EN
29210;Milk, 1.5% fat, without added vitamin d, organic;EN
29211;Milk, 0% fat, without added vitamin d, organic;EN
29212;Sour milk, fat-free, organic, without added vitamin d;EN
29215;Juice drink, fruit, berry, added vitamin c, contains sugar;EN
29216;Berrykissel, berry drink, 30 mg vitamin c;EN
29217;Rofous milkcap;EN
29219;Thin spinach pancake, spinach crepes, without milk;EN
29222;Vegetarian pea soup;EN
29223;Lasagne, beef steak mince;EN
29226;Sauteed reindeer, low-fat;EN
29228;Cheese, feta cheese in oil, goat milk;EN
29229;Carrot, boiled without salt;EN
29232;Multigrain bread, flatbread, potato and barley, mashed potato powder;EN
29233;Doughnut, fried in rapeseed oil;EN
29237;Rye bran;EN
29238;Spring roll, vegetarian;EN
29239;Cheese, mozzarella cheese, 20% fat;EN
29240;Spring roll with minced meat;EN
29241;Risotto, soy and vegetable risotto;EN
29242;Potato stew with chick peas;EN
29247;Fish loaf, no milk;EN
29248;Baltic herring casserole, potato, low-fat milk, without bacon;EN
29249;Baltic herring casserole, potato, fish bouillon;EN
29250;Tuna bolognese;EN
29253;Meatball, beef steak mince, oven-baked;EN
29254;Lindström´s steak, beetroot and beef steak mince;EN
29255;Fish, cooking cream (19% fat), oven-baked;EN
29256;Chicken fillet, filled with cheese, oven-baked;EN
29257;Lasagne, chicken mince;EN
29259;Meatball, minced elk, fried in butter;EN
29260;White bread, naan bread;EN
29262;Meatball, minced elk, without cream, fried;EN
29263;Rainbow trout fillet, cooking cream (veg. fat), breaded, oven-baked;EN
29264;Lasagne, soya vegetable lasagne;EN
29266;Zucchini filled with soya and rice;EN
29267;Vegetable minestrone soup;EN
29268;Sliced baked potatoes with cream (19% fat);EN
29269;Sliced baked potatoes with cream (15 % veg. fat);EN
29270;Macaroni and beef steak mince casserole, meat bouillon;EN
29271;Macaroni and beef mince casserole, meat bouillon;EN
29273;Macaroni and beef steak mince casserole, low-fat milk, whole wheat macaroni;EN
29275;Potato and onion casserole, cooking cream (vegetable fat 15%);EN
29277;Minced meat and potato casserole, lean steak mince, bouillon;EN
29279;Hamburger, beef and wheat roll;EN
29283;Beef mince patty, fried;EN
29284;Beef steak, fried in butter;EN
29285;Beef schnitzel, breaded, fried in oil;EN
29286;Beef schnitzel, breaded, fried in butter;EN
29289;Meatloaf, beef steak, water;EN
29293;Beef steak stew, thickened;EN
29294;Mixed flake porridge, water, salt;EN
29295;Karelian pasty, rice filling, buttered;EN
29304;Salad, average mixture without sauce;EN
29305;Peasoup with medium fat beef;EN
29306;Baked banana;EN
29307;Oat porridge, oat flakes, oat bran, water, salt;EN
29409;Margarine 60%, becel, lactose-free;EN
29410;Porcini;EN
29411;Porcini, boiled;EN
29412;Infant formula, powder, average;EN
29413;Infant formula, ready-to-feed, average;EN
29495;Juice, unsweetened, added vitamin c, average;EN
29496;Macaroni, gluten-free;EN
29497;Pasta, gluten-free, average of industrial products, boiled without salt;EN
29498;Risotto, chicken risotto;EN
29499;Flour mixture, naturally gluten-free, rice, corn, potato;EN
29500;Pudding, rice pudding with vanilla;EN
29501;Tonic water;EN
29510;Parsnip, boiled without salt;EN
29511;Celeriac, boiled without salt;EN
29682;Saithe, boiled, without salt;EN
29683;Flounder, boiled, without salt;EN
29684;Cod, boiled without salt;EN
29685;Plum juice, unsweetened;EN
29686;Turkey, boiled, unsalted;EN
29687;Salty liqourice;EN
29749;Jaffa cake, average;EN
29753;Biscuit;EN
29754;Biscuit, potato flour, sweetened with fructose;EN
29756;Chocolate biscuit, industrial, average;EN
29759;Biscuit for children, average;EN
29760;Oat biscuit, industrial;EN
29761;Wafer biscuit;EN
29763;Sugar-covered rusk, fat-free milk, industrial;EN
29764;Sugar-covered rusk, water, industrial;EN
29765;Sugar-covered rusk, low-fat milk, home-made;EN
29766;Wholemeal rusk, industrial;EN
29767;Wholemeal rusk, milk, home-made;EN
29768;Wheat rusk, milk, industrial;EN
29769;Salted cracker, saltine cracker;EN
29770;Cream cracker, water biscuit;EN
29771;Crispbread, rye, 17% fibre;EN
29772;Finn crisp, rye crispbread;EN
29775;Breakfast cereal, sugar-coated corn flakes;EN
29776;Breakfast cereal, weetabix original;EN
29777;Breakfast cereal, weetabix banana flavour;EN
29778;Breakfast cereal, wheat loops;EN
29779;Breakfast cereal, mixed grain;EN
29780;Breakfast cereal, chocolate cereal, average;EN
29781;Breakfast cereal, rice-wheat flakes;EN
29782;Breakfast cereal, bran flakes, whole wheat flakes;EN
29783;Breakfast cereal, rice krispies;EN
29784;Muesli, cereal;EN
29785;Muesli, basic;EN
29787;Multigrain bread, oat bread, water;EN
29788;Multigrain bread, barley bread, water, dark wheat, barley and wheat flour;EN
29789;White bread, cheese baguette;EN
29790;White bread, garlic baguette;EN
29791;Multigrain bread, carrot bread, water;EN
29792;Multigrain bread, carrot roll, water;EN
29793;White bread, wheat roll with cheese;EN
29794;Multigrain bread, oat roll, water;EN
29795;Toast, wheat toast;EN
29796;Toast, graham toast;EN
29797;Toast, rye toast;EN
29798;Multigrain bread, crushed grains, water;EN
29799;Multigrain bread, bread roll, crushed grains, water;EN
29800;Multigrain bread, wheat roll with crushed rye;EN
29801;White bread, potato flatbread, industrial;EN
29802;Multigrain bread, barley flatbread, industrial;EN
29803;Multigrain bread, flatbread, potato and barley, water, wheat flour, industrial;EN
29804;Multigrain bread, water, wheat and rye flour, potato flakes;EN
29805;Multigrain bread, water, wheat flour, crushed wheat grains;EN
29806;Toast, multigrain toast;EN
29807;Multigrain bread, bread roll;EN
29808;Multigrain bread, rye roll;EN
29809;Rye bread, potato rye bread;EN
29810;Multigrain bread, sweet-and-sour bread;EN
29811;Rye bread, rye mixed grain bread;EN
29812;Crispbread, wheat, 7% fibre;EN
29813;Crispbread, wholemeal, 8% fibre;EN
29814;Rye bread, dried rye bread;EN
29815;Wheat rusk, industrial;EN
29819;Soured milk gefilus, skimmed 0.1 fat;EN
29822;Flour, corn meal, coarsely ground;EN
29823;Flour, corn meal, finely ground;EN
29851;Lamb, low-fat, boiled without salt;EN
29975;Meal replacement, protein drink powder, herbalife formula 1, 35% protein;EN
30005;Meal replacement, protein drink powder and milk, herbalife formula 1;EN
30051;Xylitol pastille, full xylitol;EN
30149;Pork ribs, fried;EN
30151;Oven-baked pancake, low-fat milk, lactose-free;EN
30152;Macaroni and pork mince casserole, low-fat milk;EN
30153;Cabbage casserole, without meat;EN
30154;Frankfurter soup;EN
30155;Pork mince gravy;EN
30156;Sauteed elk;EN
30157;Barbeque sausage, grilled;EN
30158;Barley porridge, pearl barley, milk, salt, oven-baked;EN
30159;Rice porridge, milk, without salt;EN
30161;Oat porridge, oat flakes, fat-free milk, salt;EN
30162;Rice porridge, whole milk, salt;EN
30163;Tuna salad with egg, without dressing;EN
30164;Shrimp salad with egg, without dressing;EN
30166;Salad, mushroom salad with cooking cream;EN
30167;Caesar salad with chicken;EN
30168;Hamburger, beef and wheat roll with crushed grain;EN
30169;Chicken hamburger, wheat roll with crushed grain;EN
30170;Vegetable hamburger, wheat roll with crushed grain;EN
30171;Hamburger with pork sirloin and rye bread;EN
30172;Icing;EN
30174;Bun, cinnamon bun, high-fat, water, oil;EN
30175;Oat porridge, oat flakes, apple and cinnamon, water, without salt;EN
30178;Vatruska, potato pasty with rice;EN
30179;Elk meat gravy, with cooking cream;EN
30180;Macaroni and soya casserole, low-fat milk;EN
30181;Macaroni and tuna casserole, low-fat milk;EN
30182;Ham and blue cheese gravy, cooking cream, thickened;EN
30184;Salmon fillet, fried;EN
30185;Pudding, soy pudding;EN
30186;Wheat tortilla;EN
30187;Corn snack, puffed, corn puffs without added salt;EN
30188;Blood pancake, industrial;EN
30189;Thin spinach pancake, spinach crepes, industrial;EN
30190;Flour, oat flour;EN
30192;Risotto, beef mince and bean risotto;EN
30193;Pasta, multigrain, wheat, rye and barley;EN
30194;Sport beverage, carbohydrate drink, powerade, gatorade;EN
30195;Pudding, milk chocolate pudding, industrial, average;EN
30200;Pita kebab, kebab roll;EN
30201;Fish, oven-baked;EN
30202;Sushi nigiri with tuna, without seaweed;EN
30203;Sushi maki with salt-cured salmon and seaweed;EN
30204;Vegetable couscous;EN
30205;Meatball, industrial;EN
30206;Danish pastry, vanilla custard and jam filling, water, bakery;EN
30207;Soya drink,  calcium;EN
30208;Oat drink without milk, with added calcium;EN
30209;Oat drink without milk, with added calcium and vitamins;EN
30210;Oat drink without milk;EN
30212;Rice drink, calcium;EN
30213;Wok-vegetables, corn-carrot-pea-broccoli-sweet pepper-mushroom-leek, frozen;EN
30214;Water chestnut;EN
30215;Wok-vegetables, carrot-pea-water chestnut-bamboo shoot-sweet pepper-mushroom;EN
30216;Wok-vegetables, fried, sweet corn-carrot-pea-broccoli-sweet pepper-mushroom-leek;EN
30217;Wok-vegetables, fried, carrot-pea-water chestnut-bamboo shoot-sweet pepper-onion;EN
30218;Wok-vegetables, swede-carrot-broccoli-water chestnut-corn-pea-mushroom, frozen;EN
30219;Wok-vegetables, fried, swede-carrot-broccoli-water chestnut-corn-pea-mushroom;EN
30221;Rice and oat mix;EN
30222;Runeberg's cake;EN
30223;Sweet potato, without skin;EN
30224;Soft drink, cola, light, artificially sweetened;EN
30225;Chicken-vegetable wok, wok-vegetables;EN
30226;Pork-vegetable wok, wok-vegetables;EN
30259;Frozen vegetable mix, potato-onion;EN
30260;Potato and onion casserole, frozen vegetable mix, cooking cream (veg. fat 15%);EN
30261;Barbeque sausage, boiled;EN
30262;Reindeer, fried;EN
30265;Chicken wing with skin;EN
30268;Chicken wing without skin;EN
30271;Chicken wing, marinated, raw;EN
30272;Chicken wing, marinated, oven-baked;EN
30273;Slicing sausage, ham sausage, 16% fat;EN
30274;Slicing sausage, balkan, 21.5% fat;EN
30275;Slicing sausage, gotler, 13.8% fat;EN
30278;Vendace, canned in tomato sauce;EN
30279;Slicing sausage, lauantai, light, 14% fat, contains milk protein;EN
30281;Frankfurter, contains cheese;EN
30282;Flounder, breaded, fried;EN
30286;Flounder, breaded, oven-baked;EN
30292;Sausage, ring bologna, contains cheese;EN
30294;Slicing sausage, low salt, fat 3.5%;EN
30295;Slicing sausage, balkan, light, 10% fat;EN
30298;Bun, low-fat milk, artificially sweetened;EN
30299;Turkey schnitzel, breaded, oven-baked;EN
30303;Fish ball, industrial;EN
30305;Salami, light, 15% fat;EN
30306;Salami;EN
30310;Processed cheese, 5% fat, low-fat;EN
30311;Rainbow trout loaf, fish in rye crust;EN
30312;Feta cheese and vegetables, pan-fried;EN
30313;Creamy salmon gravy;EN
30314;Creamy chicken vegetable soup;EN
30315;Chicken broth;EN
30316;Chicken schnitzel, breaded, kariniemi, oven-baked;EN
30317;Frankfurter, average of industrial products;EN
30318;Sausage, ring bologna, average;EN
30319;Slicing sausage, jahti, 17% fat, average of industrial products;EN
30321;Barbeque sausage, light, average;EN
30322;Groat sausage, average of industrial products;EN
30324;Sausage, ring bologna, light, average;EN
30325;Frankfurter, light, average of industrial products;EN
30326;Barbeque sausage, light, grilled;EN
30327;Barbeque sausage, meaty, grilled;EN
30328;Sausage, ring bologna, light, grilled;EN
30329;Frankfurter, light, grilled;EN
30330;Frankfurter, contains cheese, grilled;EN
30331;Sausage, ring bologna, contains cheese, grilled;EN
30332;Barbeque sausage, light, oven baked;EN
30333;Barbeque sausage, meaty, oven baked;EN
30334;Sausage, ring bologna, light, oven-baked;EN
30335;Sausage, ring bologna, oven-baked;EN
30336;Sausage, ring bologna, contains cheese, oven-baked;EN
30338;Frankfurter, oven-baked;EN
30339;Frankfurter, light, oven-baked;EN
30340;Frankfurter, contains cheese, oven-baked;EN
30341;Frankfurter, light, boiled;EN
30342;Barbeque sausage, fried without fat;EN
30344;Sausage, lauantai, fried without fat;EN
30345;Sausage, lauantai, fried;EN
30346;Rice, long-grain, boiled without salt;EN
30347;Rice, long-grain, boiled, vegetable bouillon;EN
30348;Rice, brown, boiled without salt;EN
30349;Rice, wholegrain, boiled, salt;EN
30350;Rice and rye mix, boiled without salt;EN
30351;Rice and oat mix, boiled, salt;EN
30352;Rice and oat mix, boiled, without salt;EN
30356;Macaroni, boiled without salt;EN
30357;Pasta, spaghetti, boiled without salt;EN
30358;Oat macaroni, boiled with added salt;EN
30360;Rye macaroni, boiled, without salt;EN
30361;Pasta, multigrain, boiled without salt;EN
