FOODID;FOODNAME;LANG
31834;Paahtoleipä, paahtosämpylä ruis, fazer;FI
31835;Vaalea leipä, juustosämpylä, fazer, vehnäjauho;FI
31837;Sekaleipä, oululainen reilu täysjyväviipaleet, fazer, rypsiöljyä;FI
31838;Sekaleipä, oululainen reilu vehnäleseviipaleet, fazer, vehnäjauho, -lese;FI
31839;Vaalea leipä, oululainen reilu vehnäviipaleet, fazer, vehnäjauho;FI
31840;Paahtoleipä, moniviljaleipä, fazer alku;FI
31841;Sekaleipä, kauraleipä, fazer, vehnäjauho, kaurahiutale;FI
31842;Vaalea leipä, maalaisleipä, fazer, vehnäjauho;FI
31845;Paahtoleipä, ruispaahto, fazer, vehnäjauho, ruiskuitu, kaurakuitu;FI
31846;Paahtoleipä, kaurapaahto, fazer, vehnäjauho, kaurahiutale,-kuitu;FI
31847;Paahtoleipä, täysjyväpaahto, fazer, täysjyvävehnäjauho, vehnäjauho;FI
31848;Paahtoleipä, vehnäpaahto, fazer, vehnäjauho, vehnäkuitu;FI
31854;Sekaleipä, puikula kaura, fazer;FI
31856;Paahtoleipä, arkipaahto vehnä, vaasan, vehnäjauho;FI
31857;Paahtoleipä, arkipaahto graham, vaasan;FI
31858;Paahtoleipä, 100 % ruispaahto, vaasan, ruisjauho,-rouhe,-mallas,-kuitu;FI
31859;Paahtoleipä, paahtosämpylä kaura-juusto, fazer;FI
31860;Sekaleipä, piimälimppu, vaasan;FI
31861;Paahtoleipä, isopaahto graham, grahampaahtoleipä, vaasan;FI
31862;Paahtoleipä, isopaahto monivilja, vaasan;FI
31863;Sekaleipä, maalaisviipaleet, viipaloitu, vaasan;FI
31864;Vaalea leipä, lapin pakarin juustorieskaset, juustorieska, vaasan;FI
31865;Vaalea leipä, lapin pakarin perunarieskaset, perunarieska, vaasan;FI
31867;Sekaleipä, lapin pakarin ohrarieskaset, ohrarieska, vaasan;FI
31868;Sekaleipä, moniviljaviipaleet, viipaloitu, vaasan;FI
31869;Sekaleipä, kaurapalat, revitty, vaasan;FI
31870;Sekaleipä, täyshyvät 100 % moniviljaleipä, täysjyvävehnäleipä, vaasan;FI
31871;Sekaleipä, täyshyvät 100 % jyväiset viipaleet, vaasan;FI
31872;Vaalea leipä, juustosämpylä, vaasan, vehnäjauho;FI
31876;Ruisleipä, taikaruis 100 % ruissämpylä, vaasan;FI
31877;Vaalea leipä, muhku porkkanasämpylä, vaasan;FI
31879;Vaalea leipä, perhe vehnäsämpylä, vaasan, vehnäjauho, -rouhe;FI
31880;Ruisleipä, taikaruis 100 % vaalea ruisleipäviipale, vaasan;FI
31881;Sekaleipä, aittaleipä, viipaloitu, perheleipurit;FI
31888;Maito, rasvaton, valio plus, d-vitamiinia 2 ug;FI
31891;Maito, täysmaito, vl, d-vitamiinia 1 ug;FI
31894;Maito, kahvimaito, rasvaa 2 %, laktoositon, d-vitamiinia 1ug;FI
31895;Perunalaatikko, liha-perunasoselaatikko, atria, valmisateria;FI
31899;Perunalaatikko, liha-perunasoselaatikko, saarioinen, valmisateria;FI
31900;Piimä, rasvaton, laktoositon, d-vit 1 ug;FI
31903;Vanukas, maitosuklaavanukas, power cow/kidius;FI
31904;Vanukas, maitovanukas, muu maku, power cow/kidius;FI
31905;Pinaattiohukainen, atria/pirkka;FI
31908;Vanukas, riisi-marjavanukas, risifrutti;FI
31909;Vanukas, manna-marjavanukas, risifrutti manna;FI
31910;Makaronilaatikko, liha-makaronilaatikko, saarioinen/pirkka, valmisateria;FI
31911;Vanukas, manna-suklaavanukas, risifrutti suklaamanna;FI
31917;Makaronilaatikko, liha-makaronilaatikko, atria, valmisateria;FI
31918;Vanukas, maitosuklaa-vaniljavanukas, paula;FI
31919;Kiisseli, marjavanukas, kevyt, marjakiisseli ja vaniljakastike, teollinen;FI
31920;Vanukas, suklaa-kermavanukas, susette;FI
31922;Vanukas, suklaavanukas, kotitekoinen, maito, keskiarvo;FI
31924;Sekaleipä, oivallus kuitupalat, pågen;FI
31926;Soijavälipala, hapatettu, soija-hedelmä-vilja, elovena, kalsiumia, probiootteja;FI
31927;Maksalaatikko, pirkka/saarioinen, valmisateria;FI
31928;Maksalaatikko, laktoositon ja rusinaton, teollinen, valmisateria;FI
31929;Vanukas, suklaasoijavanukas, kalsiumia;FI
31930;Vanukas, suklaasoijavanukas, kalsiumia ja vitamiineja;FI
31932;Maksalaatikko, atria/rainbow, valmisateria;FI
31936;Vanukas, soijavanukas, kalsiumia ja vitamiineja;FI
31937;Vanukas, maitovanukas, jacky, rasvaa 2,7%, muu maku;FI
31938;Vanukas, maitosuklaavanukas, jacky;FI
31940;Vanukas, kaakaovanukas, jacky;FI
31941;Vanukas, suklaavanukas, kotitekoinen, maito, maissitärkkelys;FI
31942;Vanukas, suklaavanukas, kotitekoinen, maito, liivate;FI
31943;Lihapulla, lihapyörykkä hk/pirkka;FI
31945;Vanukas, riisi-marjavanukas, marjariisi, pirkka/rainbow;FI
31946;Vanukas, riisi-marjavanukas, risifrutti, kevyt;FI
31947;Kauravalmiste, hapatettu, marja-hedelmä, yosa smoothie, probiootteja;FI
31949;Vanukas, kinuskivanukas, jacky, vähemmän sokeria;FI
31950;Vanukas, maitosuklaavanukas, jacky, vähemmän sokeria;FI
31951;Pirtelö, power cow, suklaanmakuinen, arla;FI
31952;Pirtelö, power cow, vanilja tai hedelmä, arla;FI
31953;Vanukas, kaakaovanukas, x-tra, rasvaa 0,9 %;FI
31954;Vanukas, maitovanukas, x-tra, rasvaa 0,9 %;FI
31955;Perunalaatikko, liha-perunasoselaatikko, pirkka, valmisateria;FI
31956;Rahka, maustettu, rasvaton, keinotekoisesti makeutettu;FI
31957;Lihapulla, lihapyörykkä, atria;FI
31959;Ruoanvalmistuskerma, maustettu, kolmen juuston, rasvaa 10 % , vl;FI
31960;Lihapulla, lihapyörykkä kevyt, hk;FI
31962;Lihapulla, mummon lihapulla, hk;FI
31965;Lihapulla, herkkupyörykkä, saarioinen;FI
31966;Kerma, kuohukerma, kasvirasvakerma, flora kuohu, rasvaa 26 %;FI
31968;Jäätelö, kermajäätelö, laktoositon;FI
31969;Jäätelö, kermajäätelö, vl;FI
31970;Jäätelö, kermajäätelöä ja keksiä, puffet;FI
31971;Jäätelö, kevyt, rasvaa 4,5 %;FI
31972;Jäätelö, kermajäätelö, maustettu, carte d'or stracciatella;FI
31973;Hillopiirakka, muropohja, gluteeniton, vehnätärkkelystä;FI
31974;Hillopiirakka, pullapohja, gluteeniton, vehnätärkkelys ja maito;FI
31975;Hillopiirakka, muropohja, luontaisesti gluteeniton;FI
31977;Makean piirakan pullapohja, gluteeniton, maidoton, kananmunaton;FI
31978;Makean piirakan pullapohja, luontaisesti gluteeniton, maidoton, kananmunaton;FI
31979;Makean piirakan pullapohja, gluteeniton, maidoton, vehnätärkkelystä;FI
31981;Makean piirakan pullapohja, luontaisesti gluteeniton, maidoton;FI
31982;Makean piirakan pullapohja, gluteeniton, kananmunaton, vehnätärkkelystä;FI
31984;Makean piirakan pullapohja, luontaisesti gluteeniton, kananmunaton;FI
31985;Marjapiirakka, muropohja, gluteeniton, vehnätärkkelystä;FI
31986;Marjapiirakka, muropohja, luontaisesti gluteeniton;FI
31987;Marjapiirakka, pullapohja, gluteeniton, vehnätärkkelys ja maito;FI
31988;Marjapiirakka, pullapohja, luontaisesti gluteeniton, maito;FI
31989;Omenapiirakka, muropohja, gluteeniton, vehnätärkkelystä;FI
31990;Jäätelö, kermajäätelö, maustettu, carte d'or mascarpone;FI
31991;Sorbetti, vadelmasorbetti, teollinen;FI
31992;Broileripyörykkä, saarioinen;FI
31993;Broileripyörykkä, kananpojan pyörykkä, kariniemen;FI
31994;Jäätelö, soijajäätelötuutti, gluteeniton;FI
31995;Broileripyörykkä, pirkka;FI
31996;Jäätelö, riisijäätelö;FI
31997;Jäätelö, jogurttijäätelö, rasvaa 4 %;FI
32000;Jäätelö, kermajäätelöpuikko, suklaa- ja kinuskikuorrute;FI
32001;Jäätelö, kermajäätelö, maustettu, aino kermainen karamelli;FI
32002;Rahka, maustettu, rasvaa 2,9 %;FI
32004;Soijavalmiste, vaihtoehto kermalle, kevyt, rasvaa 5,2 %;FI
32005;Kauravalmiste, vaihtoehto kermalle, kevyt, rasvaa 7 %;FI
32006;Riisivalmiste, vaihtoehto kermalle, kasvirasvavalmiste, rasvaa 7 %,;FI
32007;Riisijuoma, lisätty kalsiumia ja d-vitamiinia;FI
32008;Soijajuoma, alpro kevyt, kalsiumia ja vitamiineja;FI
32009;Perunalaatikko, liha-perunalaatikko, saarioinen, valmisateria;FI
32010;Jäätelö, kermajäätelö, jätskivene;FI
32012;Veriohukainen, pirkka;FI
32013;Kaurapuuro, omena-kaneli, elovena;FI
32015;Kaurapuuro, marja-hedelmä, elovena;FI
32016;Lasagne, ateria-ainekset, naudanliha 17 %;FI
32018;Lasagne, ateria-ainekset, sika-nauta;FI
32019;Lasagne, ateria-ainekset, naudanliha 7 %;FI
32020;Lasagne, ateria-ainekset, broileri;FI
32022;Lasagne, ateria-ainekset, naudanliha 17 %, tumma makaroni;FI
32023;Ateria-ainekset, pasta carbonara, kypsennetty;FI
32024;Ateria-ainekset, pastaa sienikastikkeessa, kypsennetty;FI
32025;Ateria-ainekset, pastaa juustokastikkeessa, kypsennetty;FI
32028;Lasagne, ateria-ainekset, sianliha;FI
32031;Ateria-ainekset, pastaa tomaattikastikkeessa, kypsennetty;FI
32035;Ateria-ainekset, naudanliha-riisi-pata, kypsennetty;FI
32037;Makaronilaatikko, liha-makaronilaatikko, broileri, kevytmaito, tumma makaroni;FI
32038;Makaronilaatikko, liha-makaronilaatikko, sianliha, kevytmaito, tumma makaroni;FI
32039;Ateria-ainekset, sianliha-riisi-pata, kypsennetty;FI
32040;Ateria-ainekset, broileri-riisi-pata, kypsennetty;FI
32041;Ateria-ainekset, soijarouhe-riisi-pata, kypsennetty;FI
32042;Ateria-ainekset, naudanliha-makaroni-pata, kypsennetty;FI
32043;Ateria-ainekset, sianliha-makaroni-pata, kypsennetty;FI
32045;Ateria-ainekset, broileri-makaroni-pata, kypsennetty;FI
32046;Ateria-ainekset, soijarouhe-makaroni-pata, kypsennetty;FI
32047;Italianpata, sika-nauta;FI
32049;Italianpata, naudanliha 17 %;FI
32051;Jauhelihakastike, ruskea kastike, broileri, ei rasvaa;FI
32052;Omenapiirakka, pullapohja, gluteeniton, vehnätärkkelys ja maito;FI
32053;Omenapiirakka, muropohja, luontaisesti gluteeniton;FI
32054;Omenapiirakka, pullapohja, luontaisesti gluteeniton, maito;FI
32055;Rahkamarjapiirakka, pullapohja, gluteeniton, vehnätärkkelys ja maito;FI
32056;Rahkamarjapiirakka, pullapohja, luontaisesti gluteeniton, maito;FI
32057;Rahkamarjapiirakka, muropohja, gluteeniton, maito, vehnätärkkelys;FI
32058;Rahkamarjapiirakka, muropohja, luontaisesti gluteeniton;FI
32059;Muro, kuviomuro, kellogg's rice krispies multi grain;FI
32060;Muro, riisi-vehnähiutale, kellogg's special k classic, vitaminoitu;FI
32061;Muro, riisi-vehnähiutale, kellogg's special k red berries, vadelma-mansikka;FI
32062;Jogurtti, maustettu, rasvaa 2 %, d-vit 0,5 ug;FI
32063;Salaatti, punajuurisalaatti, majoneesikastike, saarioinen;FI
32064;Muro, kaakaonmakuinen riisimuro, kellogg's coco pops;FI
32065;Mysli, muromysli, omena-kaneli, keskiarvo, pirkka/rainbow;FI
32066;Salaatti, punajuurisalaatti, majoneesikastike, atria;FI
32067;Jogurtti, maustettu, rasvaton, keinotekoisesti makeutettu, d-vit 0,5 ug;FI
32068;Mysli, muromysli, jogurtti-mansikka, pirkka;FI
32069;Salaatti, punajuurisalaatti, kevyt, majoneesikastike, atria;FI
32070;Muro, moniviljamuro, kaakao, viidakkomuro, pirkka;FI
32071;Mysli, kilomysli, pirkka;FI
32072;Salaatti, aurinkosalaatti, hk;FI
32073;Mysli, muromysli, marjainen, keskiarvo, pirkka/rainbow;FI
32075;Muro, ruismuro, quaker fras ruis;FI
32076;Salaatti, italiansalaatti, majoneesikastike, saarioinen;FI
32077;Muro, weetabix minis, suklaamuroke;FI
32078;Muro, suklaamuro, weetos choco, weetabix;FI
32079;Salaatti, italiansalaatti, majoneesikastike, atria;FI
32080;Jogurtti, maustettu, vitalinea, rasvaton, d-vit 0,75 ug;FI
32081;Muro, tattarihiutale, top food sun flakes;FI
32082;Salaatti, italiansalaatti, kevyt, majoneesikastike, atria;FI
32083;Mysli, nestle fitness täysjyvämysli, pähkinäpyörre, vitaminoitu;FI
32084;Jogurtti, maustettu, rasvaa 2 %, laktoositon, d-vit 0,5 ug;FI
32085;Jogurtti, maustettu, a+, rasvaa 2 %, vl, d-vit 1 ug;FI
32086;Kebakko, jauhelihavarras, saarioinen;FI
32087;Muro, suklaamuro, nesquik duo, nestle, vitaminoitu;FI
32088;Jogurtti, maustamaton, bulgarian, rasvaa 3,5 %, d-vit 1 ug;FI
32092;Jauhelihapihvi, hk;FI
32093;Muro, suklaamuro, nesquik kaakaomuro, nestle, vitaminoitu;FI
32094;Hampurilainen, tavallinen, hesburger;FI
32095;Muro, moniviljamuro, cheerios, nestle, maissi, kaura, ohra, vehnä, riisi;FI
32096;Hampurilainen, juustohampurilainen, hesburger;FI
32097;Hampurilainen, kanahampurilainen, hesburger;FI
32098;Muro, riisi-vehnähiutale, nestle fitness, aamiaishiutale, vitaminoitu;FI
32100;Jauhelihapihvi, atria;FI
32101;Majoneesi, kurkkumajoneesi, hampurilaiskastike, hesburger;FI
32103;Hampurilainen, tavallinen, mcdonald's;FI
32104;Hampurilainen, juustohampurilainen, mcdonald's;FI
32106;Hampurilainen, kanahampurilainen, mcdonald's;FI
32107;Hampurilainen, kerroshampurilainen, big mac, mcdonald's;FI
32108;Broilerinuggetti, friteerattu, mcdonald's, chicken mcnuggets;FI
32109;Hampurilainen, valmishampurilainen, burgeri, atria, pihvi ja sämpylä;FI
32110;Nakkisämpylä, hot dog, atria/pirkka;FI
32111;Hampurilainen, valmishampurilainen, pihvihampurilainen ja kastike, saarioinen;FI
32112;Hampurilainen, valmishampurilainen, hk burgeri, pihvi ja sämpylä;FI
32114;Lihapiirakka, grahamlihapiirakka, saarioinen;FI
32115;Pizza, meetvurstipizza, saarioinen/atria;FI
32116;Pizza, jauhelihapizza, saarioinen;FI
32118;Pizza, jauhelihapizza, atria;FI
32119;Pizza, tonnikalapizza, saarioinen;FI
32120;Pizza, kinkkupizza, saarioinen;FI
32121;Kasvispyörykkä, saarioinen;FI
32122;Pizza, tomaatti-mozzarellapizza, saarioinen;FI
32123;Pizza, kinkku-ananaspizza, atria;FI
32125;Perunalaatikko, kinkku-perunasoselaatikko, saarioinen, valmisateria;FI
32126;Pasta, täysjyväriisijauho, luontaisesti gluteeniton, keitetty, suolaton;FI
32127;Pasta, täysjyväriisijauho, luontaisesti gluteeniton, keitetty, suolaa;FI
32128;Lihapiirakka, järvisuomen portti;FI
32129;Spagettilihavuoka, saarioinen, valmisateria;FI
32130;Kasvispihvi, saarioinen;FI
32132;Muro, riisi-vehnähiutale, nestle fitness & yoghurt, aamiaishiutale, vitaminoitu;FI
32135;Muro, riisi-vehnähiutale, nestle fitness & fruits, aamiaishiutale, vitaminoitu;FI
32136;Jogurtti, maustamaton, activia, rasvaa 3,4 %, probiootteja;FI
32138;Perunalaatikko, broilerikiusaus, pirkka, valmisateria;FI
32142;Jogurtti, maustettu hillolla, rasvaa 2 %, vl, d-vit 1 ug;FI
32144;Porkkanaohukainen, teollinen;FI
32145;Jogurtti, maustettu, a+, rasvaton, vl, d-vit 1 ug;FI
32146;Sipuli, keitetty, suolaton;FI
32147;Herne, keitetty, suolaton;FI
32148;Broilerikastike, ruskea kastike, rasvaa;FI
32149;Kesäkurpitsa, keitetty, suolaton;FI
32150;Hedelmäsose, kotitekoinen lastenruoka;FI
32151;Broilerikastike, ruskea kastike, kasviksia, rasvaa;FI
32152;Pakastekasvissekoitus, grillatut vihannekset, suolaa ja öljyä, (kypsentämätön);FI
32153;Bearnaisekastikejauhe, kastikeainekset, knorr;FI
32154;Broilerikastike, broileristroganoff;FI
32155;Pakastekasvissekoitus, aurinkokasvikset, porkkana-papu;FI
32156;Pakastekasvissekoitus, herne-maissi-porkkana;FI
32157;Pakastekasvissekoitus, kartanon kasvikset, parsakaali-porkkana-paprika;FI
32158;Pakastekasvissekoitus, juuressekoitus;FI
32159;Pakastekasvissekoitus, kruunusekoitus, parsakaali-porkkana-kukkakaali;FI
32160;Broilerikastike, ruskea kastike, hedelmäinen, rasvaa;FI
32161;Pakastekasvissekoitus, maalaiskasvikset, porkkana-papu-palsternakka;FI
32162;Pakastekasvissekoitus, parsakaali-porkkana-vesikastanja;FI
32163;Bearnaisekastikejauhe, kastikeainekset, campbell's/blå band;FI
32164;Broileria ja riisiä, uunissa;FI
32165;Pakastekasvissekoitus, patajuurekset, porkkana-lanttu-sipuli;FI
32166;Pakastekasvissekoitus, peruna-keittovihannes;FI
32167;Pakastekasvissekoitus, pomodoro, tomaatti-kasvis;FI
32168;Bearnaisekastike, kastikejauheesta, tuotekeskiarvo;FI
32169;Broileri-pastavuoka, kasvirasvakerma;FI
32170;Pakastekasvissekoitus, parsakaali-maissi-porkkana;FI
32171;Pakastekasvissekoitus, porkkana-papu-herne-kukkakaali;FI
32172;Soijavälipala, alpro, hapatettu, maustettu, rasvaa 2 %, kalsiumia, vitaminoitu;FI
32173;Pakastekasvissekoitus, keskiarvo, keitetty, suolaton;FI
32174;Broileripata, hedelmäinen;FI
32175;Hollandaisekastikejauhe, kastikeainekset, campbell's/blå band;FI
32176;Hollandaisekastike, kastikejauheesta, vesi, campbell's/blå band;FI
32177;Salaatinkastike, thousand island, kevyt, felix, rypsiöljypohjainen, rasvaa 15 %;FI
32178;Salaatinkastike, ranskalainen, saarioinen, rypsiöljypohjainen, rasvaa 47 %;FI
32179;Salaatinkastike, kartanon, kevyt, saarioinen, rypsiöljypohjainen, rasvaa 23 %;FI
32181;Kasvissose, kotitekoinen lastenruoka, suolaton;FI
32186;Pakastekasvissekoitus, amerikansekoitus, porkkana-parsakaali-papu-paprika-maissi;FI
32189;Viili, maustettu, rasvaa 2 %, d-vitamiinia 1 ug;FI
32191;Nakki, broilernakki, atria;FI
32193;Soijavälipala, hapatettu, maustettu, rasvaa 2 %, kalsiumia;FI
32194;Juustotikku, paneroitu, mozzarella-cheddar;FI
32195;Nakki, broilernakki, hk;FI
32196;Sipulirengas, paneroitu, friteerattu, ravintola;FI
32197;Nakki, kevyt kalkkunanakki, atria;FI
32198;Kokolihaleikkele, ohut 100 % broilerinfilee, hk, rasvaa 1,9 %;FI
32199;Broilerikeitto;FI
32201;Jogurtti, turkkilainen/kreikkalainen, rasvaa 10 %;FI
32202;Katkarapu, keitetty, suolaton;FI
32203;Lohi, keitetty, suolaton;FI
32204;Kirjolohi, keitetty, suolaton;FI
32205;Lohi tai kirjolohi, keitetty, suolaton;FI
32206;Kala-kasvispaistos, lohi, sekavihannekset, sulatejuusto, maito;FI
32208;Makaronilaatikko, kala-makaronilaatikko, lohi, kevytmaito;FI
32209;Makaronilaatikko, kala-makaronilaatikko, seiti, kevytmaito;FI
32211;Perunalaatikko, kala-perunalaatikko, lohi, kevytmaito;FI
32212;Perunalaatikko, kala-perunalaatikko, seiti, kevytmaito;FI
32214;Kala-pinaattivuoka, lohi, kevytmaito;FI
32217;Kalapuikko, teollinen, uunissa;FI
32218;Kalapuikko, lohi, findus, uunissa;FI
32224;Kala-riisilaatikko, lohi, munamaito;FI
32225;Kala-riisilaatikko, seiti, munamaito;FI
32228;Kalakukko, ahvenkukko;FI
32229;Ahven, paistettu, ei korppujauhoja;FI
32230;Ahven, paistettu voissa, ei korppujauhoja;FI
32231;Hauki, paistettu voissa, ei korppujauhoja;FI
32232;Kala, keskiarvo, paistettu voissa, ei korppujauhoja;FI
32233;Jauhelihakastike, tomaattinen, naudanpaisti, suurustettu;FI
32234;Jauhelihakastike, tomaattinen, naudanpaisti, suurustamaton;FI
32236;Jauhelihakastike, tomaattinen, naudanliha 17 %, suurustamaton;FI
32237;Kirjolohi, paistettu;FI
32238;Kirjolohifilee, kasvirasvakerma, ei korppujauhoja, uunissa;FI
32239;Jauhelihakastike, tomaattinen, naudanliha 17 %, suurustettu;FI
32240;Kirjolohifilee, kermainen, ei korppujauhoja, uunissa;FI
32241;Jauhelihakastike, tomaattinen, sika-nauta, suurustettu;FI
32242;Jauhelihakastike, tomaattinen, sika-nauta, suurustamaton;FI
32243;Jauhelihakastike, tomaattinen, naudanliha 7 %, suurustamaton;FI
32244;Jauhelihakastike, tomaattinen, naudanliha 7 %, suurustettu;FI
32245;Jauhelihakastike, ruskea kastike, naudanliha 7 %, ei rasvaa;FI
32248;Seiti, paistettu, ei korppujauhoja;FI
32249;Siika, paistettu voissa, ei korppujauhoja;FI
32250;Siika, paistettu, ei korppujauhoja;FI
32251;Uunisilakka, silakkafilee, kerma, ei korppujauhoja;FI
32256;Salaatti, punajuurisalaatti, majoneesikastike, teollinen, tuotekeskiarvo;FI
32257;Kokolihaleikkele, ohuen ohut broilerin fileeleike, hk, rasvaa 2 %;FI
32274;Kakku, mokkapalat;FI
32278;Hillopiirakka, pullapohja, täysmaito;FI
32279;Hillopiirakka, piimätaikinapohja;FI
32280;Marjapiirakka, pullapohja, vesi;FI
32282;Hillopiirakka, pullapohja, rasvaton maito, fruktoosilla makeutettu;FI
32283;Hillopiirakka, pullapohja, täysmaito, fruktoosilla makeutettu;FI
32284;Hillopiirakka, pullapohja, kevytmaito, fruktoosilla makeutettu;FI
32301;Margariini 60%, flora normaalisuolainen;FI
32308;Margariini 60%, flora laktoositon;FI
32316;Marjapiirakka, pullapohja, rasvaton maito, sokeriton;FI
32318;Marjapiirakka, pullapohja, kevytmaito, sokeriton;FI
32319;Marjapiirakka, pullapohja, täysmaito, sokeriton;FI
32320;Marjapiirakka, pullapohja, rasvaton maito, fruktoosilla makeutettu;FI
32321;Marjapiirakka, pullapohja, kevytmaito, fruktoosilla makeutettu;FI
32322;Marjapiirakka, pullapohja, täysmaito, fruktoosilla makeutettu;FI
32323;Marjapiirakka, pullapohja, rasvaton maito, keinotekoisesti makeutettu;FI
32324;Marjapiirakka, pullapohja, kevytmaito, keinotekoisesti makeutettu;FI
32325;Marjapiirakka, pullapohja, täysmaito, keinotekoisesti makeutettu;FI
32326;Marjapiirakka, piimätaikinapohja;FI
32327;Marjapiirakka, muropohja, sokeriton;FI
32328;Marjapiirakka, muropohja, fruktoosilla makeutettu;FI
32329;Marjapiirakka, muropohja, keinotekoisesti makeutettu;FI
32330;Marjapiirakka, pullapohja, kananmunaton;FI
32331;Marjapiirakka, pullapohja, vesi, maidoton, kananmunaton;FI
32332;Rahkamarjapiirakka, muropohja;FI
32333;Omenapiirakka, pullapohja, täysmaito;FI
32335;Raparperipiirakka, piimätaikinapohja;FI
32336;Raparperipiirakka, pullapohja, rasvaton maito;FI
32338;Makean piirakan piimätaikinapohja;FI
32341;Margariini 60%, flora reilusti suolattu;FI
32342;Margariini 80%, leivontaan ja ruoanlaittoon;FI
32343;Kasvirasvalevite 38%, becel kevyt;FI
32344;Kasviöljyvalmiste, juokseva, 82%, flora culinesse;FI
32348;Kasviöljyvalmiste, juokseva, 82%, becel;FI
32350;Kasvirasvalevite 38%, becel kevyt oliivi;FI
32354;Kasviöljyvalmiste, juokseva, 80%, keiju rypsi;FI
32357;Munkinpaistorasva 100 %, sunnuntai;FI
32360;Margariini 60%, benecol laktoositon;FI
32366;(arc) rasvaseos 60%, bunge makuisa;FI
32367;Muksu soijajuoma 1-3 v, leikki-ikäiselle;FI
32372;(arc) kasvirasvalevite 32%, benecol kevyt oliivi;FI
32374;(arc)margariini 40 %, benecol;FI
32379;Jauheliha-makaronimuhennos, naudan jauheliha 17%;FI
32380;Jauheliha-makaronimuhennos, broileri;FI
32381;Spagettikastikejauhe, kastikeainekset, knorr;FI
32382;Jauhelihakastike, tomaattinen, naudanliha 17 %, kastikejauheesta;FI
32383;Jauhelihakastike, tomaattinen, sika-nauta, kastikejauheesta;FI
32384;Ateriakastike, currykastike, uncle ben's, valmiskastike;FI
32385;Raejuusto, rasvaa 1,5 %;FI
32386;Ateriakastike, tikka masala, uncle ben's, valmiskastike;FI
32397;Ateriasalaatti, tonnikalasalaatti, makaroni, vihersalaatti, herne-maissi-paprika;FI
32398;Tonnikala-makaronimuhennos, tonnikala vedessä;FI
32401;Mantelikala, seiti, korppujauho, ruokakerma 15 %;FI
32403;Dippikastikejauhe, sisältää maitoa, kastikeainekset;FI
32404;Dippikastikejauhe, maidoton, kastikeainekset;FI
32405;Kylmä kastike, kermaviilikastike, dippikastike, rasvaa 10-12 %, jauheesta;FI
32407;Meetvursti, ultrakevyt, rasvaa 9 %;FI
32409;Kokolihaleikkele, korppukinkku, rasvaa 3 %;FI
32416;Marjajuoma, proviva, keskiarvo, probiootteja;FI
32417;Hedelmäjuoma, mango, proviva, probiootteja;FI
32418;Kauravalmiste, hapatettu, marja-hedelmä, yosa, keskiarvo, probiootteja;FI
32422;(arc)välipalajuoma,tehojuoma, hedelmä, gefilus, c- ja d-vitamiinia, probiootteja;FI
32423;Välipalajuoma, tehojuoma, hedelmäinen, rainbow, probiootteja;FI
32424;Välipalajuoma, tehojuoma, marjainen, rainbow, probiootteja;FI
32431;Kasviöljyvalmiste, juokseva, 80%, sunnuntai, rypsiöljy;FI
32437;(arc) kasvirasvalevite 30%, keiju deli oliivi;FI
32438;Mysli, hedelmäinen, gluteeniton hedelmämysli, pirkka;FI
32439;Muro, täysjyvämuro, pirkka, vitaminoitu;FI
32440;Muro, marjainen täysjyvämuro, pirkka, vitaminoitu;FI
32441;Muro, suklaamuro, vehnärenkaita suklaa, top food;FI
32442;Muro, hunajamuro, vehnärenkaita hunaja, top food;FI
32443;Muro, neljänviljanmuro, sun muro, top food;FI
32444;Mysli, hedelmäinen, pirkka;FI
32445;Muro, suklaamuro, pirkka;FI
32446;Mysli, muromysli, rainbow;FI
32447;Mysli, muromysli, hedelmäinen muromysli, rainbow;FI
32449;Välipalapatukka, jogurttinen myslipatukka;FI
32450;Välipalapatukka, täysjyväviljainen myslipatukka;FI
32451;Välipalapatukka, marjaisa myslipatukka;FI
32452;Välipalapatukka, hedelmäinen myslipatukka;FI
32454;Lihapata, karjalanpaisti, nauta, keskirasvainen sika, juurekset;FI
32455;Verigreippi, kuorittu;FI
32456;Latva-artisokka;FI
32459;Sekaleipä, puhtileipä, katri antell;FI
32460;Sekaleipä, vaaleavaalea, katri antell;FI
32461;Vaalea leipä, vehnäsämpylä, lounassämpylä, katri antell;FI
32462;Sekaleipä, puhtisämpylä, katri antell;FI
32463;Sekaleipä, tuhti-moniviljasämpylä, katri antell;FI
32464;Pähkinä, parapähkinä;FI
32465;Sekaleipä, tuhti-porkkanasämpylä, katri antell;FI
32466;Sekaleipä, oiva perunalimppu, linkosuo;FI
32467;Sekaleipä, tampereen rievä, linkosuo;FI
32468;Sekaleipä, jyväleipä, tummempi tuhatjyvä, linkosuo;FI
32469;Sekaleipä, aamiaissämpylä, perheleipurit;FI
32470;Vaalea leipä, evässämpylä, perheleipurit;FI
32471;Sekaleipä, limpukka, pågen;FI
32472;Sekaleipä, ruis-vehnätyynyt, vaasan;FI
32473;Välipalajuoma, hevi shot, valio, ananas-porkkana-mango;FI
32474;Välipalajuoma, hevi shot, valio, omena-porkkana-mansikka;FI
32477;Välipalajuoma, mehukatti hedelmävälipala, mansikka;FI
32478;Ateriakastike, hapanimelä, sweet & sour, uncle ben's, valmiskastike;FI
32479;Välipalajuoma, mehukatti hedelmävälipala, päärynä;FI
