FOODID;FOODNAME;LANG
1548;MAIZE GRUEL WITH MILK;EN
1549;MAIZE PUDDING WITH LOW-FAT MILK;EN
1552;POPCORN;EN
1554;CHEESE SNACK;EN
1556;WHEAT ROLL WITH GRAIN, IN WATER;EN
1559;WHOLE GRAIN RICE PORRIDGE WITH LOW-FAT MILK;EN
1560;RICE LONG-GRAIN, BOILED IN MEAT BOUILLON;EN
1561;OAT FLAKE PORRIDGE PREPARED WITH WATER, WITHOUT SALT;EN
1562;WHEAT FLAKE PORRIDGE PREPARED WITH WATER, WITHOUT SALT;EN
1563;RYE FLAKE PORRIDGE PREPARED WITH WATER, WITHOUT SALT;EN
1564;MIXED GRAIN PORRIDGE PREPARED WIT WATER, WITHOUT SALT;EN
1565;RICE FLAKE PORRIDGE PREPARED WITH MILK, WITHOUT SALT;EN
1566;RICE FLAKE PORRIDGE PREPARED WITH WATER, WITHOUT SALT;EN
1567;SEMOLINA PORRIDGE PREPARED WITH MILK,WITHOUT SALT;EN
1568;RICE PORRIDGE WITH SKIM MILK;EN
1569;RICE GRUEL WITH MILK;EN
1571;RICE FLAKE GRUEL WITH MILK;EN
1572;RICE FLAKE GRUEL WITH WATER;EN
1575;MILLET BOILED WITH SALT;EN
1576;BUCKWHEAT BOILED WITH SALT;EN
1577;WHEATGRAIN BOILED WITH SALT;EN
1578;MILLET BOILED WITHOUT SALT;EN
1579;BUCKWHEAT BOILED WITHOUT  SALT;EN
1580;WHEATGRAIN BOILED WITHOUT SALT;EN
1582;UNLEAVENED BREAD WITH BARLEY FLOUR, POTATO FLAKES AND MILK;EN
1860;RAVIOLI WITH SPINACH FILLING;EN
2002;POTATO, FRIED;EN
2005;POTATOES IN LOW-FAT MILK;EN
2009;POTATO LEEK SOUP;EN
2010;POTATO SALAD WITH ONION, WITHOUT MAYONNAISE;EN
2011;MASHED POTATO CASSEROLE;EN
2012;POTATO ONION CASSEROLE IN LOW-FAT MILK;EN
2021;SLICED BAKED POTATO WITH CREAM;EN
2022;GARLIC POTATO;EN
2023;MASHED POTATOES WITH WATER FROM POWDER;EN
2024;POTATO WEDGES, IN OVEN;EN
2025;FRENCH FRIES;EN
2028;MASHED POTATOES AND SPINACH;EN
2029;MASHED POTATOES PREPARED WITH LOW-FAT MILK;EN
2030;POTATO CUTLET;EN
2031;POTATO WITH CHEESE FRIED;EN
2033;POTATO PEELED, BOILED WITH SALT;EN
3000;CARROT;EN
3001;MASHED CARROT;EN
3002;CARROT STEW;EN
3003;MASHED CARROT SOUP WITH WATER;EN
3004;MASHED CARROT SOUP WITH MILK;EN
3005;CARROT CASSEROLE;EN
3006;SMALL CARROT PANCAKE WITH LOW-FAT MILK;EN
3009;RUTABAGA/SWEDE;EN
3010;MASHED RUTABAGA/SWEDE;EN
3014;RUTABAGA/SWEDE PASTIE;EN
3015;SOUR ROOT HOT POT;EN
3016;BEETROOT PATTY FRIED NO MEAT;EN
3017;ROSOLLI SALAD;EN
3021;BEETROOT SOUP NO MEAT;EN
3022;MASHED PARSNIP;EN
3023;ARTICHOKE SOUP;EN
3024;MASHED CELERY ROOT;EN
3025;STEW OF BLACK SALSITY;EN
3026;POTATO VEGETABLE HOT POT;EN
3027;SMALL PANCAKE WITH VEGETABLES AND LOW-FAT MILK;EN
3030;ASPARAGUS WITH MELTED BUTTER;EN
3034;AUBERGINE, FRIED;EN
3035;WHITE CABBAGE FRIED/BOILED;EN
3040;SWEETCORN  BOILED KERNEL CUT OFF POD;EN
3200;CABBAGE, FRIED;EN
3201;CABBAGE SOUP;EN
3202;CABBAGE SOUP WITH POTATOES, NO MEAT;EN
3204;SOUR CABBAGE/SAUERKRAUT;EN
3206;RED CABBAGE STEW;EN
3207;CAULIFLOWER SOUP;EN
3208;CAULIFLOWER STEW;EN
3209;GRATINATED CAULIFLOWER WITH LOW-FAT MILK;EN
3212;BROCCOLI STEW;EN
3213;BRUSSELS SPROUT SOUP;EN
3214;KOHLRABI STEW;EN
3215;SPINACH SOUP;EN
3216;SPINACH STEW WITH LOW-FAT MILK;EN
3219;SMALL SPINACH PANCAKE WITH LOW-FAT MILK;EN
3222;SPINACH RICE CASSEROLE;EN
3224;NETTLE STEW WITH LOW-FAT MILK;EN
3230;ONION, FRIED;EN
3231;ONION COOKED IN VEGETABLE BROTH;EN
3232;LEEK COOKED IN VEGETABLE BROTH;EN
3233;ONION SOUP GRATINATED WITH CHEESE;EN
3234;ONION STEW WITH LOW-FAT MILK;EN
3237;PICKLED ONION;EN
3238;RHUBARB SOUP;EN
3239;ASPARAGUS SOUP;EN
3240;MUSHROOM;EN
3241;MUSHROOM SOUP;EN
3242;MUSHROOM STEW WITH LOW-FAT MILK;EN
3245;MUSHROOM SAUCE WITH WATER;EN
3246;CHOPPED MUSHROOM AND ONION;EN
3247;MUSHROOM SALAD;EN
3249;MUSHROOM POTATO CASSEROLE;EN
3250;MUSHROOM BARLEY CASSEROLE;EN
3253;MUSHROOM PANCAKE;EN
3254;MUSHROOM VEGETABLE HOT POT;EN
3255;SMALL MUSHROOM PANCAKE WITH LOW-FAT MILK;EN
3259;CHAMPIGNON SOUP;EN
3260;CHAMPIGNON STEW WITH LOW-FAT MILK;EN
3264;PUMPKIN STEW;EN
3265;TOMATO SOUP;EN
3266;TOMATO FILLED WITH MUSHROOMS;EN
3267;VEGETABLE SOUP WITH MILKY STOCK;EN
3268;MASHED VEGETABLE SOUP;EN
3269;VEGETABLE STEW WITH LOW-FAT MILK;EN
3272;MASHED ROOTS WITH LOW-FAT MILK;EN
3275;VEGETABLE EGG BAKE;EN
3276;VEGETABLE POTATO CASSEROLE WITH LOW-FAT MILK;EN
3279;VEGETABLE RISOTTO;EN
3280;VEGETABLE PATTY FRIED;EN
3282;SALAD WITH CARROT AND ORANGE;EN
3283;SALAD WITH CARROT AND PINEAPPLE;EN
3284;SALAD WITH CARROT AND APPLE;EN
3285;SALAD WITH CARROT AND LINGONBERRY;EN
3286;SALAD WITH CARROT AND COTTAGE CHEESE;EN
3287;SALAD WITH CARROT AND PUMPKIN;EN
3288;SALAD WITH CARROT AND RUTABAGA/SWEDE;EN
3289;SALAD WITH RUTABAGA/SWEDE AND RAISIN;EN
3290;SALAD WITH RUTABAGA/SWEDE AND PINEAPPLE;EN
3291;SALAD WITH RUTABAGA/SWEDE, ORANGE AND RAISIN;EN
3292;SALAD WITH BEETROOT AND APPLE;EN
3293;SALAD WITH BEETROOT, MUSHROOMS AND ONION;EN
3295;SALAD WITH CABBAGE AND LINGONBERRY;EN
3296;SALAD WITH CABBAGE AND BEETROOT;EN
3297;SALAD WITH CABBAGE AND PUMPKIN;EN
3298;SALAD WITH CABBAGE AND PINEAPPLE;EN
3299;SALAD WITH CABBAGE, CUCUMBER AND LEEK;EN
3300;SALAD WITH CABBAGE, CARROT AND ORANGE;EN
3301;SALAD WITH CABBAGE, APPLE AND PICKED CUCUMBER;EN
3302;SALAD WITH CABBAGE, PEA, MAIZE AND SWEET PEPPER;EN
3303;SALAD WITH RED CABBAGE AND PINEAPPLE;EN
3305;SALAD WITH RED CABBAGE AND LINGONBERRIES;EN
3306;SALAD WITH RED CABBAGE AND APPLE;EN
3307;SALAD WITH LETTUCE, CUCUMBER AND TOMATO;EN
3308;SALAD WITH TOMATO AND ONION;EN
3309;SALAD WITH TOMATO, BEAN AND ONION;EN
3310;SALAD WITH CHINESE CABBAGE AND PINEAPPLE;EN
3311;SALAD WITH CHINESE CABBAGE AND ONION;EN
3312;SALAD WITH CHINESE CABBAGE, CUCUMBER AND TOMATO;EN
3313;SALAD WITH CHINESE CABBAGE, PEA, MAIZE AND SWEET PEPPER;EN
3314;SALAD WITH COTTAGE CHEESE, PEA, MAIZE AND SWEET PEPPER;EN
3315;SALAD WITH CHINESE CABBAGE, CUCUMBER AND TOMATO FRENCH DRESSING;EN
3316;SALAD WITH LETTUCE, CUCUMBER AND TOMATO FRENCH DRESSING;EN
3318;ITALIAN SALAD WITH MAYONNAISE;EN
3319;VEGETABLE SOUP WITH WATER;EN
3320;SALAD WITH MAYONNAISE, AVERAGE OF INDUSTRIAL PRODUCTS;EN
3321;SOUP MADE FROM POWDER;EN
3322;VEGETABLE SAUCE CLEAR SAUCE;EN
3323;HERB SAUCE PESTO SAUCE;EN
3324;VEGETABLE STEW RATATOUILLE;EN
3325;VEGETABLE HASH;EN
3326;VEGETABLE LASAGNE;EN
3327;MOUSSAKA EGGPLANT BAKE;EN
3328;AVOCADO SAUCE GUACAMOLE;EN
3329;GREEK SALAD FETA CHEESE SALAD;EN
3331;ONION PIE IN SHORT CRUST PASTRY;EN
3332;PIE WITH FETA AND SPINACH SHORT CRUST PASTRY;EN
3333;GREEK SALAD WITHOUT DRESSING;EN
3334;CHAMPIGNON;EN
3336;SAUCE WITH BEANS AND VEGETABLES;EN
3337;POTATO SALAD WITH MAYONNAISE, ONION AND PICKLED CUCUMBER;EN
3341;CARROT BOILED WITH SALT;EN
3342;CAULIFLOWER WITHOUT ADDED SALT;EN
3343;BROCCOLI WITHOUT ADDED SALT;EN
3344;BRUSSELS SPROUT WITHOUT ADDED SALT;EN
3345;MIXED VEGETABLES WITHOUT ADDED SALT;EN
3346;CAULIFLOWER WITH ADDED SALT;EN
3347;BROCCOLI WITH ADDED SALT;EN
3348;SALAD WITH ICEBERG LETTUCE, TOMATO AND CUCUMBER WITH FRENCH DRESSING;EN
3349;BRUSSELS SPROUT WITH ADDED SALT;EN
3350;MIXED VEGETABLES WITH ADDED SALT;EN
3351;BEETROOT WITH ADDED SALT;EN
3352;CARROT WITH ADDED SALT AND OIL;EN
3355;ROOT PATEE CARROT, SWEDE, POTATO;EN
3356;SWEDE BOILED WITH SALT;EN
3360;SALAD PORTION AVERAGE;EN
3365;MOZZARELLA SALAD;EN
3368;LORCHEL SOUP CREAMY;EN
3700;FROZEN PEA, MAIZE AND SWEET PEPPER MIX, BOILED;EN
3701;PEA STEW FRESH PEAS;EN
3703;PEA STEW DRIED PEAS;EN
3704;BEAN STEW FRESH BEANS;EN
3705;BEAN STEW DRIED BEANS;EN
3707;PEANUT BURGER;EN
3708;CHINESE CABBAGE SALAD WITH HOMEMADE FRENCH SAUCE;EN
3709;LETTUCE SALAD WITH HOMEMADE FRENCH SAUCE;EN
3710;SOYABEANS COOKED WITHOUT ADDED SALT;EN
3711;LENTIL SOUP;EN
3712;BEAN SOUP;EN
3713;BEAN HOT POT;EN
3714;SOYBEAN PATTY FRIED;EN
3716;LORCHEL BOILED;EN
3717;PIE WITH VEGETABLES AND MUSHROOMS GRATINATED WITH CHEESE;EN
3799;ZUCCHINI FILLED WITH CHAMPIGNON AND VEGETABLES;EN
3800;ZUCCHINI STUFFED WITH MINCED MEAT;EN
3801;AUBERGINE FILLED WITH MUSHROOMS;EN
4000;APPLE SOUP WITH FRESH FRUIT;EN
4001;APPLE SOUP WITH DRIED FRUIT;EN
4002;BAKED APPLES WITH OATFLAKES;EN
4005;PRUNE SOUP;EN
4006;PRUNE RICE SOUP;EN
4007;PRUNE PUDDING;EN
4008;APRICOT SOUP;EN
4009;ROSE HIP SOUP;EN
4010;ORANGE SOUP;EN
4011;ORANGE RICE DESSERT;EN
4012;MIXED FRUIT SOUP;EN
4013;MIXED FRUIT SOUP UNSWEETENED;EN
4014;RAISIN SOUP;EN
4015;FRUIT SALAD;EN
4016;FRUIT SALAD;EN
4017;FRUIT SALAD UNSWEETENED;EN
4018;FRUIT JELLY;EN
4019;BANANA DEEP FRIED;EN
4400;LINGONBERRY SOUP;EN
4401;LINGONBERRY PUREE SWEETENED;EN
4402;CRANBERRY SOUP;EN
4403;BLUEBERRY PUREE SWEETENED;EN
4404;BLUEBERRY SOUP SWEETENED;EN
4405;BLACK CURRANT SOUP;EN
4406;RED CURRANT SOUP;EN
4407;STRAWBERRY PUREE SWEETENED;EN
4408;RASPBERRY PUREE SWEETENED;EN
4409;BERRY JELLY SWEETENED;EN
4410;BERRY SOUP;EN
4411;BERRY SOUP UNSWEETENED;EN
4412;BERRY MOUSSE;EN
4413;BERRY SORBET;EN
4415;BERRY STEW WITH ROASTED BARLEY;EN
4416;BERRY SOUP SWEETENED WITH FRUCTOSE;EN
4419;RASBERRY SHERBET;EN
4420;BERRY JELLY PREPARED WITH JELLY SUGAR;EN
4421;LINGON BERRY MASHED, WITHOUT SUGAR;EN
5000;FRENCH SALAD DRESSING;EN
5001;MAYONNAISE, HOMEMADE;EN
5002;DILL-BUTTER SAUCE;EN
5003;FRENCH SALAD DRESSING, HOMEMADE;EN
5004;SALAD DRESSING WITH MUSTARD, OIL, JUICE, VINEGAR;EN
5005;FRENCH DRESSING: OIL AND VINEGAR;EN
5006;TARTAR SAUCE;EN
5007;SANDWICH SPREAD;EN
5008;BARBEQUE SAUCE;EN
5009;BEARNAISE SAUCE;EN
5010;SAUCE WITH VINEGAR AND SEASONING PRESERVATION LIQUID;EN
5900;FAT USED IN COOKING;EN
5901;FAT USED IN BAKING;EN
5904;FAT USED IN BUTTERDOUGH;EN
5905;FAT USED IN COOKIES;EN
5906;FAT USED IN BREAD AND PIZZA;EN
5907;FAT USED IN INDUSTRIAL FRYING;EN
5917;HERB SPREAD SOUR CREAM CHEESE, MARGARINE;EN
6000;CUSTARD;EN
6001;CUSTARD UNSWEETENED;EN
6002;CHOCOLATE SOUP;EN
6003;CHOCOLATE SOUP UNSWEETENED;EN
6004;MAIZE CUSTARD;EN
6006;WHIPPED CREAM SWEETENED;EN
6007;COCOA SWEETENED;EN
6008;COCOA UNSWEETENED;EN
6009;BERRIES WITH MILK;EN
6010;BERRY MILK SHAKE MILK, BERRIES, ICE CREAM;EN
6011;BANANA MILK SHAKE;EN
6012;MOCCA/CHOCOLATE SHAKE;EN
6015;CURD DESSERT WITH BERRIES;EN
6016;CURD DESSERT WITH FRUITS;EN
6017;PASHA;EN
6018;VANILLA PUDDING;EN
6019;CHOCOLATE PUDDING;EN
6022;PRUNE CREAM JELLY;EN
6023;LEMON MOUSSE;EN
6024;CHOCOLATE MOUSSE;EN
6025;CREAMY SALAD DRESSING;EN
6026;BEESTINGS IN OVEN;EN
6027;CHEESE SOUP;EN
6028;CHEESE SOUFFLE WITH LOW-FAT MILK;EN
6037;SOUR CREAM SAUCE;EN
6040;BLUE CHEESE SAUCE THICK;EN
6041;CHEESE SALAD;EN
6042;CHEESE PIE;EN
6043;WHIPPED CREAM SWEETENED, LOW LACTOSE;EN
6045;SOUR CREAM SAUCE WITH MUSTARD;EN
6048;TZATZIKI GREEK YOGHURT SAUCE;EN
6050;GRATINATING SAUCE FOR VEGETABLES, PREPARED WITH MILK AND CHEESE;EN
6051;CHOCOLATE COLD IN MILK, SWEETENED;EN
7000;PORK, BOILED;EN
7001;BACON FRIED;EN
7003;HAM BAKED;EN
7005;PORK, KNUCKLE;EN
7006;PORK ROAST;EN
7007;PORK CHOP BREADED;EN
7008;PORK, CHOP GRILLED;EN
7009;PORK SAUCE;EN
7010;PEA SOUP WITH PORK;EN
7012;LARD PANCAKE;EN
7013;MINESTRONE SOUP;EN
7015;MINCED PORK AND BEEF FRIED;EN
7016;SAUCE WITH MINCED MEAT;EN
7017;SAUCE WITH MINCED MEAT BEEF STEAK;EN
7021;SPAGETTI SAUCE WITH MINCED MEAT;EN
7022;MEATBALL;EN
7023;MEATBALL, BOILED;EN
7024;MEATBALL;EN
7025;MEATBALL BEEF STEAK;EN
7026;ELK MEATBALL;EN
7027;REINDEER MEATBALL;EN
7029;MINCED MEAT BURGER;EN
7031;MINCED MEAT ROLL WITH PRUNES;EN
7033;MEATLOAF WITH VEGETABLES;EN
7034;REINDEER MEATLOAF;EN
7035;SOUP WITH MINCED MEAT;EN
7036;HOT POT WITH CABBAGE, POTATO AND MINCED MEAT;EN
7037;HOT POT WITH CABBAGE, RICE AND MINCED MEAT;EN
7038;HOT POT WITH VEGETABLES AND MINCED MEAT;EN
7039;MACARONI STEW WITH MINCED MEAT;EN
7040;RISOTTO WITH MINCED MEAT;EN
7041;POTATO AND MINCED MEAT CASSEROLE;EN
7042;POTATO MINCED MEAT CASSEROLE BEEF STEAK;EN
7043;CASSEROLE WITH MINCED MEAT AND MASHED POTATOES;EN
7044;MACARONI AND MEAT CASSEROLE;EN
7045;MACARONI MEAT CASSEROLE BEEF STEAK;EN
7047;CABBAGE CASSEROLE;EN
7048;CABBAGE CASSEROLE BEEF STEAK;EN
7049;CASSEROLE WITH CABBAGE, CARROT AND MINCED MEAT;EN
7050;CASSEROLE WITH CABBAGE, CARROT AND MINCED MEAT BEEF STEAK;EN
7051;CABBAGE STUFFED WITH MINCED MEAT;EN
7053;ONION STUFFED WITH RICE AND MINCED MEAT;EN
7054;SWEET PEPPER STUFFED WITH RICE, ONION AND MINCED MEAT;EN
7055;PANCAKES STUFFED WITH MINCED MEAT WITH LOW-FAT MILK;EN
7058;OMELETTE STUFFED WITH MINCED MEAT;EN
7059;RAVIOLI;EN
7060;PASTY WITH MINCED MEAT;EN
7063;HOT POT WITH VEGETABLES AND MINCED MEAT NO POTATO;EN
7065;LASAGNE;EN
7066;MACARONI CASSEROLE;EN
7067;PORK SAUCE WITH LOW-FAT PORK;EN
7068;PORK POTATO CASSEROLE;EN
7069;MINCED BEEF BURGER;EN
7070;DOUBLE HAMBURGER;EN
7071;CHICKEN BURGER, WHEAT ROLL;EN
7072;FISH BURGER;EN
7073;CANNELONI TUNA FILLING;EN
7074;CANNELONI MINCED MEAT FILLING;EN
7075;MACARONI MEAT CASSEROLE DARK MACARONI;EN
7076;PORK HAM LEAN, ROASTED;EN
7078;SOUP WITH MINCED MEAT BEEF STEAK;EN
7080;MEAT BALL BEEF STEAK;EN
7081;MEAT BALL WITH MUSHROOMS BEEF STEAK;EN
7082;SPAGHETTI SAUCE WITH MINCED MEAT BEEF STEAK;EN
7083;PORK ROAST LOW-FAT;EN
7084;SCHNITZEL PORK, BREADED;EN
7085;BEEF STEAK;EN
7086;MINCED MEAT, BEEF LOW-FAT, FRIED WITHOUT FAT;EN
7087;PORK, FLANK SMOKED, FATTY;EN
7088;SAUCE WITH MINCED MEAT BEEF;EN
7089;MEAT BALL, BEEF;EN
7090;PORK, FORE LOIN KASSLER STEAK, PICNIC STEAK;EN
7091;SOUP WITH MINCED MEAT BEEF;EN
7092;MACARONI CASSEROLE PREPARED WITH MINCED MEAT OF BEEF;EN
7093;LASAGNE WITH MINCED MEAT OF BEEF;EN
7094;PORK CHOP WITHOUT LARD FRIED;EN
7095;PORK FILLET BAKED;EN
7096;PORK CHOP WITHOUT LARD GRILLED;EN
7097;MINCE MEAT PASTY DEEP FRIED WITH SOY;EN
7099;PORK ROAST WITH FRUITS ORANGE JUICE, APPLE;EN
7100;PORK CHOP WITH SOUR CREAM;EN
7105;SPIT-ROASTED PORK AND VEGETABLES TOMATO, SWEET PEPPER, MAIZE;EN
7107;HAMBURGER WITH BEEF AND RYE BREAD;EN
7150;BEEF;EN
7152;ROAST BEEF;EN
7153;KARELIAN STYLE HOT POT WITH PORK AND BEEF;EN
7155;GRILLED BEEF STEAK;EN
7156;SCHNITZEL BEEF, BREADED;EN
7157;BEEF CHOP, BREADED;EN
7159;BEEF SAUCE;EN
7160;BEEF STEW;EN
7161;STROGANOFF;EN
7162;BEEF STEW WITH DILL;EN
7163;MEAT SOUP;EN
7164;MEAT SOUP PORK;EN
7165;MEAT SOUP BEEF;EN
7166;CABBAGE SOUP WITH BEEF, NO POTATO;EN
7167;CABBAGE SOUP WITH FRIED BEEF, NO POTATO;EN
7168;CABBAGE SOUP WITH BEEF AND POTATO;EN
7169;MEAT AND CARROT HOT POT;EN
7170;BEEF POTATO CASSEROLE;EN
7172;MEAT BURGER LOW-FAT MINCED MEAT;EN
7173;MEATLOAF STEAK;EN
7174;KARELIAN HOT POT WITH BEEF, PORK, LIVER, KIDNEY, HEART;EN
7175;VEGETABLE AND MEAT HOT POT;EN
7176;CHILI CON CARNE;EN
7177;MEAT LOAF WITH MUSHROOMS;EN
7178;BEEF-VEGETABLE WOK;EN
7179;LINDSTRÖM'S STEAK BURGER WITH MINCED MEAT AND BEETROOT;EN
7180;ROULADE WITH SMOKED HAM, LOW-FAT;EN
7181;SOUP WITH BEEF, BEAN, SWEET PEPPER, LEEK AND CARROT;EN
7182;MINESTRONE SOUP WITH MINCED MEAT OF BEEF (17 % FAT) AND VEGETABLES;EN
7183;MINESTRONE SOUP WITH MINCED MEAT OF PORK AND BEEF, VEGETABLES;EN
7184;RISOTTO WITH MINCED MEAT OF BEEF (17 % FAT) AND VEGETABLES;EN
7186;PORK CHOP FRIED WITHOUT FAT;EN
7187;MACARONI MINED MEAT CASSEROLE WITHOUT EGG LOW-FAT;EN
7188;GRILL SAUSAGE FRIED;EN
7189;GRILL SAUSAGE BAKED;EN
7190;MINCED BEEF FRIED WITHOUT FAT;EN
7191;MINCED PORK AND BEEF FRIED WITHOUT FAT;EN
7192;MINCED BEEF, STEAK FRIED WITHOUT FAT;EN
7195;BEEF FILLET GRILLED;EN
7249;BEEF IN RED WINE WITH BROWN SAUCE;EN
7251;VEAL ROASTED;EN
7253;VEAL, KNUCKLE;EN
7254;VEAL FRICASSEE;EN
7299;LAMB, BREAST FILLED WITH LEEK AND PARSLEY;EN
7300;MUTTON, BOILED;EN
7302;MUTTON AND PORK BOILED MIXTURE;EN
7304;MUTTON ROAST;EN
7305;MUTTON BURGER;EN
7306;MUTTON CHOP, BREADED;EN
7307;CABBAGE MUTTON HOT POT;EN
7308;REINDEER, BOILED;EN
7309;REINDEER ROAST;EN
7311;ELK, FRIED;EN
7312;ELK ROAST;EN
7313;ELK SAUCE;EN
7314;FRIED ELK SLICES;EN
7315;HARE, GRILLED/FRIED;EN
7316;RABBIT;EN
7317;FRIED REINDEER SLICES;EN
7500;CHICKEN;EN
7501;CHICKEN SOUP;EN
7502;VEGETABLE CHICKEN SOUP;EN
7503;VEGETABLE CHICKEN HOT POT;EN
7505;CHICKEN FRICASSEE;EN
7506;CHICKEN MEAT BALL;EN
7507;PANCAKE WITH CHICKEN STEW WITH LOW-FAT MILK;EN
7510;BROILER;EN
7511;GAME BIRD, GRILLED/FRIED;EN
7512;GAME, AVERAGE, FRIED;EN
7513;TURKEY;EN
7514;CHICKEN SALAD;EN
7515;PAELLA BROILER, SHELLFISH;EN
7516;CHINESE MEAT VEGETABLE HOT POT;EN
7517;CHINESE CHICKEN AND VEGETABLE SAUCE;EN
7518;CHICKEN SALAD;EN
7519;CHICKEN HOT POT;EN
7520;CHICKEN VEGETABLE SAUCE WITH CREAM;EN
7521;CHICKEN MEAT BALL;EN
7522;CHICKEN WITH SKIN GRILLED WITHOUT ADDED FAT;EN
7523;CHICKEN BAKED IN OVEN MARINATED;EN
7525;CHICKEN-VEGETABLE WOK WITH TOMATO PUREE AND SOY SAUCE;EN
7529;CHICKEN BREAST IN OVEN WITH SKIN;EN
7530;CHICKEN BREAST FRIED WITHOUT SKIN;EN
7531;CHICKEN BREAST BREADED;EN
7535;TURKEY BREAST;EN
7536;TURKEY BREAST;EN
7537;CHICKEN LEG AND THIGH GRILLED;EN
7538;CHICKEN SOUP WITH PASTA, BEAN, SWEET PEPPER, LEEK AND CARROT;EN
7540;CHICKEN NUGGETS DEEP FRIED;EN
7545;CHICKEN, BREAST WITH ORANGE SAUCE;EN
7549;CHICKEN FILLET BAKED UNSALTED;EN
7600;FRANKFURTER, BOILED;EN
7601;FRANKFURTER, GRILLED;EN
7602;FRANKFURTER, FRIED;EN
7603;SAUSAGE AND VEGETABLES IN OVEN;EN
7604;STROGANOFF WITH FRANKFURTERS;EN
7605;BEETROOT/RED BEET SOUP WITH FRANKFURTERS;EN
7606;BEETROOT/RED BEET SOUP WITH BEEF;EN
7607;PROCESSED SAUSAGE, BOILED;EN
7608;PROCESSED SAUSAGE GRILLED;EN
7609;PROCESSED SAUSAGE, FRIED;EN
7610;PEARL SAUSAGE;EN
7612;PROCESSED SAUSAGE IN OVEN WITH CHEESE AND MUSTARD;EN
7613;SAUSAGE SAUCE;EN
7614;SAUSAGE SAUCE FRANKFURTER;EN
7615;SAUSAGE SOUP;EN
7616;SAUSAGE SOUP, LIGHT;EN
7617;SOUP WITH PORK SAUSAGE;EN
7618;SAUSAGE HOT POT;EN
7619;VEGETABLE SAUSAGE RISOTTO;EN
7620;CASSEROLE WITH SAUSAGE AND MASHED POTATOES;EN
7622;POTATO HASH WITHOUT EGG;EN
7623;FRENCH OMELETTE WITH EGG, POTATO, PROCESSED SAUSAGE, ONION;EN
7624;SAUSAGE OMELETTE;EN
7628;CASSEROLE WITH EGG AND HAM;EN
7630;HAM OMELETTE;EN
7631;ITALIAN SALAD WITHOUT MAYONNAISE;EN
7632;POTATO CASSEROLE WITH HAM;EN
7633;HAM SAUCE;EN
7634;SAUSAGE SALAD;EN
7635;HAM SALAD;EN
7641;PROCESSED SAUSAGE FRIED WITHOUT FAT;EN
7643;FRANKFURTER FRIED WITHOUT FAT;EN
7647;SAUSAGE STUFFED WITH PEARL BARLEY FRIED WITHOUT FAT;EN
7850;LIVER, BOILED;EN
7851;ROASTED LIVER;EN
7852;LIVER STEAK, BREADED, FRIED;EN
7853;MINCED LIVER STEAK LIVER, POTATO, ONION;EN
7854;REINDEER LIVER STEAK;EN
7855;LIVER SAUCE;EN
7856;CHICKEN LIVER SAUCE;EN
7857;MINCED LIVER SAUCE;EN
7863;LIVER POTATO STEW;EN
7865;KIDNEY, BOILED;EN
7866;KIDNEY, FRIED;EN
7867;KIDNEY STEW;EN
7869;TONGUE BEEF, BOILED;EN
7871;BLOOD PANCAKE;EN
7876;CASSEROLE WITH LIVER AND RICE HOMEMADE;EN
8000;FISH, BOILED;EN
8001;LUTEFISH;EN
8002;FISH, GRILLED;EN
8003;FISH, BREADED, OVEN-BAKED;EN
8004;PIKE FILLED;EN
8005;BALTIC HERRING FILLET WITH CREAM, BREADED, IN OVEN;EN
8006;FISH, AVERAGE,  BREADED FRIED;EN
8007;BALTIC HERRING, BREADED, FRIED;EN
8008;VENDACE, FRIED;EN
8009;PERCH FRIED, BREADED;EN
8010;PIKE, BREADED, FRIED;EN
8011;WHITE FISH, FRIED, BREADED;EN
8012;SALMON, BREADED, FRIED;EN
8013;FLOUNDER, FRIED;EN
8014;FISH, FROZEN, FRIED AND BREADED;EN
8017;FISH BALL;EN
8018;FISH BALL;EN
8019;FISH LOAF WITH MILK;EN
8020;FISH SOUP PREPARED WITH FRESH FISH AND MILK;EN
8021;FISH SOUP WITH FROZEN SAITHE, WITH MILK;EN
8022;FISH SOUP WITHOUT MILK;EN
8023;RUSSIAN FISH SOUP;EN
8024;FISH VEGETABLE SOUP;EN
8029;BURBOT STEW;EN
8030;BALTIC HERRING CASSEROLE;EN
8031;FISH AND POTATO CASSEROLE;EN
8032;CASSEROLE WITH FISH AND RICE;EN
8033;JANSSON'S CASSEROLE;EN
8034;CASSEROLE WITH FISH AND MACARONI;EN
8035;FISH SPINACH CASSEROLE WITH LOW-FAT MILK;EN
8038;FISH VEGETABLE CASSEROLE;EN
8039;FISH POTATO HOT POT;EN
8041;BALTIC HERRING IN TOMATO SAUCE;EN
8042;PIKE À LA HOMBURG;EN
8043;SAITHE WITH MILK SAUCE, OVEN-BAKED;EN
8046;FISH VEGETABLE CASSEROLE VEGETABLES, CHEESE, MILK;EN
8047;TUNAFISH POTATO SALAD;EN
8048;SALAD WITH SMOKED FISH, LETTUCE AND EGG;EN
8050;SALAD WITH SMOKED FISH, CHIVES, POTATO AND BEETROOT/RED BEET;EN
8051;SALAD WITH SMOKED FISH, COTTAGE CHEESE, PEAS;EN
8053;SALAD WITH SHELLFISH AND MUSHROOM;EN
8060;SALMON SOUP PREPARED WITH MILK;EN
8062;RAINBOW TROUT SOUP PREPARED WITH MILK;EN
