FOODID;FOODNAME;LANG
1336;GRAHAMBRÖD VATTEN, JÄSTBRÖDS-, GRAHAMMJÖL;SV
1337;GRAHAMBRÖD LÄTTMJÖLK, JÄSTBRÖDS-, GRAHAMMJÖL;SV
1338;RÅGKROSSBRÖD MED POTATIS, RUISPALAT;SV
1340;FRÖBRÖD VATTEN, VETEMJÖL, VETEKROSS, SESAM-/LINFRÖ;SV
1341;LJUST KROSSBRÖD VATTEN, VETEMJÖL, RÅG-, VETEKROSS, HAVREFLINGOR;SV
1342;MÖRKT FULLKORNSBRÖD LÅG SALTHALT;SV
1343;BÄRPAJ MJUK, GRUNDPAJ AV BLANDBÄR;SV
1344;BÄRPAJ SÖTAD MED FRUKTOS, MJUK;SV
1347;JULTÅRTA PLOMMONFYLLNING;SV
1348;MYSLI MED FRUKT;SV
1370;RIS KOKT UTAN SALT;SV
1372;MAKARONER KOKT MED SALT;SV
1373;SPAGHETTI, KOKT MED SALT;SV
1374;MAKARONER, MÖRKA,  KOKT MED SALT;SV
1375;BLANDNING AV RÅG OCH RIS, KOKT MED SALT;SV
1376;RIS LÅNGKORNIGT, KOKT MED SALT;SV
1377;FULLKORNSRIS KOKT UTAN SALT;SV
1378;NATURRIS RIS-VILDRISBLANDNING, KOKT MED SALT;SV
1379;RIS KOKT MED SALT;SV
1389;DEG AV RÅG, VETE, POTATIS;SV
1416;MALTBRÖD SKÄRGÅRDSBRÖD MED RÅG;SV
1445;FYLLD BATONG TOMAT, PAPRIKA, OST, SALLAD, LÖK;SV
1448;TOMATSALSA;SV
1450;RÖDVINSSÅS;SV
1461;OSTHORN JÄSTDEG;SV
1500;KORNMJÖLSVÄLLING PÅ MJÖLK;SV
1501;KORNMJÖLSGRÖT PÅ VATTEN;SV
1502;KORNBRÖD LÄTTMJÖLK, JÄSTBRÖDS-, KORNMJÖL, HAVREFLINGOR;SV
1503;KORN-POTATISRIESKA VATTEN, KORNMJÖL, HEMLAGAD;SV
1504;KORNGRYNSVÄLLING PÅ MJÖLK;SV
1505;KORNMJÖLSGRÖT PÅ MJÖLK;SV
1506;KORNBÄRGRÖT;SV
1507;KORNGRYNSRIESKA SURMJÖLK, KORNGRYN, JÄSTBRÖDSMJÖL;SV
1509;KORNFLINGSGRÖT PÅ VATTEN;SV
1510;KORNFLINGSGRÖT PÅ MJÖLK;SV
1511;HAVREVÄLLING PÅ VATTEN;SV
1512;HAVREVÄLLING PÅ MJÖLK;SV
1513;HAVREGRÖT PÅ VATTEN;SV
1514;HAVREGRÖT PÅ MJÖLK;SV
1516;HAVREPLOMMONSOPPA;SV
1518;PLOMMONHAVREGRÖT;SV
1519;HAVREFRUKTGRÖT;SV
1520;HAVREBRÖD LÄTTMJÖLK, VETEMJÖL, HAVREFLINGOR;SV
1521;HAVRESEMLA LÄTTMJÖLK, JÄSTBRÖDSMJÖL, HAVREFLINGOR;SV
1524;HAVREFLARN;SV
1526;BOVETEGRÖT PÅ VATTEN;SV
1527;SURMJÖLK OCH BOVETE;SV
1530;RABARBERRISGRYNSGRÖT;SV
1531;ÄPPELRISGRYNSGRÖT;SV
1532;APRIKOS-/PLOMMONRISGRYNSGRÖT;SV
1537;DESSERTBAS AV RIS OCH GRÄDDE;SV
1538;PLOMMON-RISDESSERT;SV
1541;HIRSGRÖT PÅ VATTEN;SV
1542;HIRSGRÖT PÅ MJÖLK;SV
1543;BOVETEVÄLLING PÅ MJÖLK;SV
1544;BOVETEVÄLLING PÅ VATTEN;SV
1545;BOVETEGRÖT PÅ MJÖLK;SV
1546;POTATISGRYNSVÄLLING PÅ MJÖLK;SV
1547;POTATISGRYNSGRÖT PÅ MJÖLK;SV
1548;MAJSVÄLLING PÅ MJÖLK;SV
1549;MAJSPUDDING PÅ LÄTTMJÖLK;SV
1552;POPCORN, MATOLJA;SV
1554;OSTSNACKS;SV
1556;SEMLA, VATTEN, SEMLEMJÖL;SV
1559;RISGRYNSGRÖT PÅ MJÖLK, HELKORNSRIS;SV
1560;RIS LÅNGKORNIGT, I KÖTTBULJONG;SV
1561;HAVREGRÖT OSALTAD, PÅ VATTEN;SV
1562;VETEFLINGSGRÖT OSALTAD, PÅ VATTEN;SV
1563;RÅGFLINGSGRÖT OSALTAD, PÅ VATTEN;SV
1564;FYRKORNSGRÖT OSALTAD, PÅ VATTEN;SV
1565;RISFLINGSGRÖT OSALTAD, PÅ MJÖLK;SV
1566;RISFLINGSGRÖT OSALTAD, PÅ VATTEN;SV
1567;MANNAGRYNSGRÖT OSALTAD, PÅ MJÖLK;SV
1568;RISGRYNSGRÖT PÅ LÄTTMJÖLK;SV
1569;RISGRYNSVÄLLING HELT PÅ MJÖLK;SV
1571;RISFLINGSVÄLLING PÅ MJÖLK;SV
1572;RISFLINGSVÄLLING PÅ VATTEN;SV
1575;HIRS KOKT MED SALT;SV
1576;BOVETE KOKT MED SALT;SV
1577;VETEKROSS KOKT MED SALT;SV
1578;HIRS KOKT UTAN SALT;SV
1579;BOVETE KOKT UTAN SALT;SV
1580;VETEKROSS KOKT UTAN SALT;SV
1582;KORNPOTATISRIESKA MED VETEMJÖL AND MJÖLK;SV
1860;RAVIOLI MED SPENATFYLLNING;SV
2002;POTATIS, STEKT;SV
2005;MJÖLKPOTATIS PÅ LÄTTMJÖLK;SV
2009;PURJOPOTATISSOPPA PÅ VATTEN;SV
2010;POTATISSALLAD, POTATIS OCH LÖK, UTAN MAJONNÄS;SV
2011;POTATISMOSLÅDA;SV
2012;POTATISLÖKLÅDA PÅ LÄTTMJÖLK;SV
2021;GRÄDDPOTATIS;SV
2022;VITLÖKSPOTATIS;SV
2023;POTATISMOS PÅ VATTEN, AV POTATISPULVER;SV
2024;KLYFTPOTATIS;SV
2025;POMMES FRITES TILLREDDA I UGN;SV
2028;POTATISSPENATSTUVNING;SV
2029;POTATISMOS PÅ LÄTTMJÖLK;SV
2030;RÖSTI;SV
2031;RÖSTI MED OST;SV
2033;POTATIS SKALAD, KOKT MED SALT;SV
3000;MOROT STEKT;SV
3001;MOROTSPURÉ;SV
3002;MOROTSSTUVNING;SV
3003;MOROTSPURÉSOPPA PÅ VATTEN;SV
3004;MOROTSPURÉSOPPA PÅ MJÖLK;SV
3005;MOROTSLÅDA;SV
3006;MOROTSPLÄTT PÅ LÄTTMJÖLK;SV
3009;KÅLROT KOKT;SV
3010;KÅLROTSPURÉ;SV
3014;KÅLROTSPIROG KÅLROTSPURÉ, RÅGSKAL;SV
3015;VÄLLING AV SURDEG OCH ROTSAKSKLYFTOR, ROVA, POTATIS, GRÄDDE, RÅGMJÖL;SV
3016;RÖDBETSBIFF UTAN KÖTT;SV
3017;ROSOLLI UTAN SÅS OCH SILL;SV
3021;RÖDBETSSOPPA UTAN KÖTT;SV
3022;PALSTERNACKASTUVNING;SV
3023;SOPPA PÅ JORDÄRTSKOCKA;SV
3024;SELLERISTUVNING;SV
3025;SVARTROTSSTUVNING;SV
3026;POTATISGRÖNSAKSGRYTA MOROT, KÅLROT, BLOMKÅL;SV
3027;PLÄTT MED GRÖNSAKSFYLLNING, PÅ LÄTTMJÖLK;SV
3030;SPARRIS SMÄLT SMÖR;SV
3034;ÄGGPLANTA AUBERGINE STEKT;SV
3035;VITKÅL KOKT/STEKT;SV
3040;MAJSKORN KOKT;SV
3200;KÅL, STEKT;SV
3201;KÅLSOPPA BRYNT KÅL, UTAN KÖTT;SV
3202;KÅLSOPPA POTATIS, UTAN KÖTT;SV
3204;SURKÅL;SV
3206;RÖDKÅLSSTUVNING;SV
3207;SOPPA PÅ BLOMKÅLSPURÉ;SV
3208;BLOMKÅLSPURÉ;SV
3209;BLOMKÅL GRATINERAD, PÅ LÄTTMJÖLK;SV
3212;BROCCOLISTUVNING;SV
3213;SOPPA PÅ ROSENKÅL/BRYSSELKÅL;SV
3214;KÅLRABBISTUVNING;SV
3215;SPENATSOPPA;SV
3216;SPENATSTUVNING PÅ LÄTTMJÖLK;SV
3219;SPENATPLÄTT PÅ LÄTTMJÖLK;SV
3222;SPENATRISLÅDA;SV
3224;NÄSSELSTUVNING PÅ LÄTTMJÖLK;SV
3230;LÖK, STEKT;SV
3231;LÖK STEKT, KOKT: GRÖNSAKSBULJONG, SIRAP;SV
3232;PURJO STEKT, KOKT: GRÖNSAKSBULJONG, SIRAP;SV
3233;LÖKSOPPA OSTGRATINERAD;SV
3234;LÖKSTUVNING PÅ LÄTTMJÖLK;SV
3237;SYLTLÖKSKONSERV;SV
3238;RABARBERSOPPA/-KRÄM;SV
3239;SPARRISSOPPA;SV
3240;SVAMP STEKT;SV
3241;SVAMPSOPPA;SV
3242;SVAMPSÅS/-STUVNING PÅ LÄTTMJÖLK, GRÄDDE;SV
3245;SVAMPSÅS PÅ VATTEN;SV
3246;HACKAD SVAMP OCH LÖK;SV
3247;SVAMPSALLAD GRÄDDE;SV
3249;SVAMPPOTATISLÅDA ÄGGSTANNING;SV
3250;SVAMPKORNGRYNSLÅDA VATTENSPAD;SV
3253;SVAMPPANNKAKA;SV
3254;SVAMPROTSAKSGRYTA POTATIS, ROTSAKER;SV
3255;SVAMPPLÄTT PÅ LÄTTMJÖLK;SV
3259;CHAMPINJONSOPPA;SV
3260;CHAMPINJONSTUVNING PÅ LÄTTMJÖLK;SV
3264;PUMPSTUVNING;SV
3265;TOMATSOPPA;SV
3266;TOMAT MED SVAMPFYLLNING, GRATINERAD;SV
3267;SOMMARSOPPA;SV
3268;SOPPA PÅ GRÖNSAKSPURÉ;SV
3269;BLANDGRÖNSAKSSTUVNING PÅ LÄTTMJÖLK;SV
3272;ROTSAKSPURÉ PÅ LÄTTMJÖLK;SV
3275;GRÖNSAKSÄGGTERRIN;SV
3276;GRÖNSAKSLÅDA POTATIS, SOPPGRÖNSAKER PÅ LÄTTMJÖLK;SV
3279;GRÖNSAKSRISOTTO;SV
3280;GRÖNSAKSBIFF/-BULLE STEKT;SV
3282;MOROTS-APELSINSALLAD RÅRIVEN;SV
3283;MOROTS-ANANASSALLAD RÅRIVEN;SV
3284;MOROTS-ÄPPELSALLAD RÅRIVEN;SV
3285;MOROTS-LINGONSALLAD RÅRIVEN;SV
3286;MOROTS-GRYNOSTSALLAD RÅRIVEN;SV
3287;MOROTS-PUMPSALLAD RÅRIVEN;SV
3288;MOROTS-KÅLROTSSALLAD RÅRIVEN;SV
3289;KÅLROTS-RUSSINSALLAD RÅRIVEN;SV
3290;KÅLROTS-ANANASSALLAD RÅRIVEN;SV
3291;KÅLROTS-APELSIN-RUSSINSALLAD RÅRIVEN;SV
3292;RÖDBETS-ÄPPELSALLAD;SV
3293;RÖDBETS-SVAMP-LÖKSALLAD;SV
3295;KÅL-LINGONSALLAD;SV
3296;KÅL-RÖDBETSSALLAD;SV
3297;KÅL-PUMPSALLAD;SV
3298;KÅL-ANANASSALLAD;SV
3299;KÅL-GURKA-PURJOSALLAD;SV
3300;KÅL-MOROTS-APELSINSALLAD;SV
3301;KÅL-ÄPPEL-KRYDDGURKSSALLAD;SV
3302;KÅL-ÄRTER-MAJS-PAPRIKASALLAD;SV
3303;RÖDKÅL-ANANASSALLAD;SV
3305;RÖDKÅL-LINGONSALLAD;SV
3306;RÖDKÅL-ÄPPELSALLAD;SV
3307;BLADSALLAT-GURKA-TOMATSALLAD;SV
3308;TOMAT-LÖKSALLAD;SV
3309;TOMAT-BÖNA-LÖKSALLAD;SV
3310;KINAKÅL-ANANASSALLAD;SV
3311;KINAKÅL-LÖKSALLAD;SV
3312;KINAKÅL-GURKA-TOMATSALLAD;SV
3313;KINAKÅL-ÄRTER-MAJS-PAPRIKASALLAD;SV
3314;GRYNOST-ÄRTER-MAJS-PAPRIKASALLAD;SV
3315;KINAKÅL-GURKA-TOMATSALLAD FRANSK DRESSING;SV
3316;BLADSALLAT-GURKA-TOMATSALLAD FRANSK DRESSING;SV
3318;ITALIENSK SALLAD MAJONNÄSDRESSING;SV
3319;GRÖNSAKSSOPPA PÅ VATTEN;SV
3320;MAJONNÄSSALLAD MED DRESSING, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
3321;PÅSSOPPA MEDELVÄRDE;SV
3322;VEGETARISK SÅS OAVREDD, TOMAT, ROTSAKER;SV
3323;ÖRTDRESSING PESTOSÅS;SV
3324;RATATOULLE/GRÖNSAKSGRYTA;SV
3325;VEGETARISK PYTT-I-PANNA SVAMP;SV
3326;VEGETARISK LASAGNE;SV
3327;MOUSSAKA;SV
3328;AVOKADOSÅS GUACAMOLE;SV
3329;GREKISK SALLAD FETAOSTSALLAD;SV
3331;LÖKPAJ MÖRDEGSBOTTEN;SV
3332;FETASPENATPAJ MÖRDEGSBOTTEN;SV
3333;GREKISK SALLAD UTAN DRESSING;SV
3334;CHAMPINJONER STEKTA;SV
3336;BÖNGRÖNSAKSSÅS;SV
3337;POTATISSALLAD MAJONNÄSDRESSING;SV
3341;MOROT KOKT MED SALT;SV
3342;BLOMKÅL KOKT UTAN SALT;SV
3343;BROCCOLI KOKT UTAN SALT;SV
3344;ROSENKÅL BRYSSELKÅL KOKT UTAN SALT;SV
3345;BLANDGRÖNSAKER KOKTA UTAN SALT;SV
3346;BLOMKÅL KOKT MED SALT;SV
3347;BROCCOLI KOKT MED SALT;SV
3348;GRÖNBLANDSALLAD ISBERGSSALLAT, TOMAT, GURKA, FRANSK DRESSING;SV
3349;ROSENKÅL BRYSSELKÅL KOKT MED SALT;SV
3350;BLANDGRÖNSAKER KOKT MED SALT;SV
3351;RÖDBETA KOKT MED SALT;SV
3352;MOROT SALT OCH OLJA I KOKVATTNET;SV
3355;ROTSAKSPATÉ MOROT, KÅLROT, POTATIS;SV
3356;KÅLROT KOKT MED SALT;SV
3360;SALLADSBORDETS HÅVOR VANLIGA, MEDELVÄRDE;SV
3365;MOZZARELLASALLAD MED HEMOST;SV
3368;MURKELSOPPA MED GRÄDDE;SV
3700;ÄRTER-MAJS-PAPRIKA BLANDNING, KOKT;SV
3701;ÄRTSTUVNING FÄRSKA ÄRTER;SV
3703;ÄRTSTUVNING TORKADE ÄRTER;SV
3704;BÖNSTUVNING FÄRSKA ÄRTER;SV
3705;BÖNSTUVNING TORKADE ÄRTER;SV
3707;NÖTFÄRS/-BULLE;SV
3708;KINAKÅL-GURKA-TOMATSALLAD HEMLAGAD FRANSK DRESSING;SV
3709;BLADSALLAT-GURKA-TOMATSALLAD HEMLAGAD FRANSK DRESSING;SV
3710;SOJABÖNA KOKTA UTAN SALT;SV
3711;LINSSOPPA;SV
3712;BÖNSOPPA;SV
3713;BÖNGRYTA;SV
3714;SOJABIFF;SV
3716;MURKLA KOKT;SV
3717;GRÖNSAKS-SVAMPPAJ OSTGRATINERAD;SV
3799;FYLLDA SQUASH SVAMP-GRÖNSAKSFYLLNING;SV
3800;FYLLD SQUASH KÖTTFÄRS-, PAPRIKA-, TOMATFYLLNING;SV
3801;FYLLD AUBERGINE SVAMP-, PAPRIKA-, TOMATFYLLNING;SV
4000;ÄPPELSOPPA/-KRÄM PÅ FÄRSKA ÄPPLEN;SV
4001;ÄPPELSOPPA/-KRÄM PÅ TORKADE ÄPPLEN;SV
4002;PAJ MED ÄPPEL OCH HAVRE;SV
4005;PLOMMONSOPPA/-KRÄM;SV
4006;PLOMMON-RISSOPPA;SV
4007;PLOMMONPUDDING;SV
4008;APRIKOSSOPPA/-KRÄM;SV
4009;NYPONSOPPA/-KRÄM;SV
4010;APELSINSOPPA/-KRÄM;SV
4011;APELSINRIS;SV
4012;BLANDFRUKTSSOPPA/-KRÄM;SV
4013;BLANDFRUKTSSOPPA/-KRÄM SOCKERFRI;SV
4014;RUSSINSOPPA;SV
4015;FRUKTSALLAD APELSIN, BANAN, ÄPPLE, VINDRUVOR;SV
4016;FRUKTSALLAD APELSIN, PERSIKA, BANAN, ÄPPLE;SV
4017;FRUKTSALLAD SOCKERFRI APELSIN, BANAN, ÄPPLE, VINDRUVOR;SV
4018;FRUKTGELÉ GELÉSOCKER;SV
4019;FRITERAD BANAN;SV
4400;LINGONSOPPA/-KRÄM;SV
4401;LINGONMOS SOCKRAD;SV
4402;TRANBÄRSSOPPA/-KRÄM;SV
4403;BLÅBÄRSMOS FÄRSK, SOCKRAD;SV
4404;BLÅBÄRSSOPPA/-KRÄM;SV
4405;SVARTVINBÄRSSOPPA/-KRÄM;SV
4406;RÖDVINBÄRSSOPPA/-KRÄM;SV
4407;JORDGUBBSMOS FÄRSK, SOCKRAD;SV
4408;HALLONMOS FÄRSK, SOCKRAD;SV
4409;BÄRGELÉ SAFT, SOCKER, GELATIN;SV
4410;BÄRSOPPA/-KRÄM;SV
4411;BÄRSOPPA/-KRÄM SOCKERFRI;SV
4412;BÄRSKUM BÄR, GRÄDDE, ÄGG;SV
4413;BÄRSORBET BÄR, ÄGGVITA, SOCKER;SV
4415;BÄRDESSERT AV "TALKKUNA"-MJÖL;SV
4416;BÄRSOPPA/-KRÄM SÖTAD MED FRUKTOS;SV
4419;HALLONSORBET;SV
4420;BÄRGELE BÄR, GELÉSOCKER;SV
4421;LINGONMOS SOCKERFRI;SV
5000;FRANSK SALLADSDRESSING: OLJA, ÄGGULA, SOCKER, SALT;SV
5001;MAJONNÄS HEMLAGAD;SV
5002;DILLSÅS INNEH. VITT VIN;SV
5003;FRANSK SALLADSDRESSING HEMLAGAD: OLJA, SAFT, SOCKER, SALT;SV
5004;SALLADSDRESSING SENAP, OLJA, SAFT, ÄTTIKA;SV
5005;SALLADSDRESSING FRANSK: OLJA OCH ÄTTIKA;SV
5006;TARTARSÅS PÅ MAJONNÄS;SV
5007;SMÖRGÅSPICKELS;SV
5008;GRILLSÅS;SV
5009;BEARNAISESÅS;SV
5010;ÄTTIKSKRYDDSÅS INLÄGGNINGSSPAD;SV
5900;MATLAGNINGSFETT MEDELVÄRDE;SV
5901;BULL- OCH PAJFETT;SV
5904;SMÖRDEGSFETT;SV
5905;SMÅBRÖDSFETT;SV
5906;BRÖD- OCH PIZZAFETT;SV
5907;INDUSTRIFLOTTYR;SV
5917;FÄRSKOST MED ÖRTER, MARGARIN, VITLÖK;SV
6000;MJÖLKKRÄM LÄTTMJÖLK;SV
6001;MJÖLKKRÄM SOCKERFRI;SV
6002;CHOKLADKRÄM, LÄTTMJÖLK;SV
6003;CHOKLADKRÄM SOCKERFRI;SV
6004;MAJSKRÄM;SV
6006;VISPGRÄDDE SOCKRAD, HEMLAGAD;SV
6007;KAKAODRYCK SOCKRAD, LÄTTMJÖLK;SV
6008;KAKAODRYCK SOCKERFRI, LÄTTMJÖLK;SV
6009;BÄRMJÖLK;SV
6010;MILK SHAKE MJÖLK, BÄR, GLASS;SV
6011;MILK SHAKE BANAN, LÄTTMJÖLK, GRÄDDGLASS;SV
6012;MILK SHAKE MOCCA/CHOKLAD;SV
6015;BÄRKVARK MED GRÄDDE;SV
6016;FRUKTKVARK MED GRÄDDE;SV
6017;PASHA;SV
6018;VANILJPUDDING GRÄDDPUDDING;SV
6019;CHOKLADPUDDING MED GRÄDDE;SV
6022;PLOMMONGRÄDDGELÉ;SV
6023;CITRONSKUM GRÄDDE, ÄGG, CITRON, SOCKER, GELATIN;SV
6024;CHOKLADSKUM;SV
6025;GRÄDDSÅS SALLADSDRESSING;SV
6026;UGNSOST AV RÅMJÖLK;SV
6027;OSTSOPPA GRÖNSAKSBULJONG, OST, VETEMJÖL;SV
6028;OSTSUFFLÉ PÅ LÄTTMJÖLK, VETEMJÖL, ÄGG;SV
6037;GRÄDDFILSSÅS;SV
6040;BLÅMÖGELOSTSÅS FETT-MJÖLAVREDNING;SV
6041;OSTSALLAD MED GRÖNSAKER, GRÄDDFILSSÅS;SV
6042;OSTPAJ MÖRDEGSBOTTEN, MÖGELOST;SV
6043;VISPGRÄDDE LÅG LAKTOSHALT, SOCKRAD;SV
6045;GRÄDDFILSSÅS MED SENAP;SV
6048;TSATSIKI GREKISK YOGHURTSÅS;SV
6050;GRATINERINGSSÅS MJÖLK OCH OST, T.EX. FÖR GRÖNSAKER;SV
6051;KAKAODRYCK KALL PÅ LÄTTMJÖLK, SOCKRAD;SV
7000;GRISKÖTT, KOKT;SV
7001;BACON, STEKT;SV
7003;SKINKA MED FETT;SV
7005;GRISLÄGG/-FOT KOKT;SV
7006;GRISSTEK KASSLER, STEKT SIDFLÄSK, GRISBOG, STEKT;SV
7007;GRISKOTLETT PANERAD;SV
7008;GRISKOTLETT GRILLAD;SV
7009;GRISKÖTTSÅS;SV
7010;ÄRTSOPPA MEDELFETT GRISKÖTT;SV
7012;FLÄSKPANNKAKA;SV
7013;MINESTRONESOPPA;SV
7015;KÖTTFÄRS GRIS-NÖT STEKT;SV
7016;KÖTTFÄRSSÅS GRIS-NÖTKÖTTFÄRS;SV
7017;KÖTTFÄRSSÅS NÖTSTEK;SV
7021;KÖTTFÄRSSÅS TILL SPAGETTI GRIS-NÖTKÖTTFÄRS;SV
7022;KÖTTBULLE GRIS-NÖTKÖTTFÄRS, STEKT;SV
7023;KÖTTBULLE GRIS-NÖTKÖTTFÄRS, KOKT;SV
7024;KÖTTBULLE GRIS-NÖTTKÖTTFÄRS, UGNSSTEKT;SV
7025;KÖTTBULLE NÖTSTEK;SV
7026;KÖTTBULLE AV ÄLGKÖTT;SV
7027;KÖTTBULLE AV RENKÖTT;SV
7029;KÖTTFÄRSBIFF UTAN ÄGG, GRIS-NÖTKÖTTFÄRS;SV
7031;KÖTTFÄRSRULLAD PLOMMONFYLLNING, GRIS-NÖTKÖTTFÄRS;SV
7033;KÖTTFÄRSLIMPA BLANDGRÖNSAKSFYLLNING, GRIS-NÖTKÖTTFÄRS;SV
7034;RENKÖTTFÄRSLIMPA;SV
7035;KÖTTFÄRSSOPPA SOPPGRÖNSAKER, POTATIS, GRIS-NÖTKÖTTFÄRS;SV
7036;KÅL-KÖTTFÄRSGRYTA GRIS-NÖTKÖTTFÄRS;SV
7037;KÅL-RIS-KÖTTFÄRSGRYTA, GRIS-NÖTKÖTTFÄRS;SV
7038;KÖTTFÄRS-GRÖNSAKSGRYTA, GRIS-NÖTKÖTTFÄRS;SV
7039;KÖTTFÄRS-MAKARONISTUVNING, GRIS-NÖTKÖTTFÄRS;SV
7040;KÖTTFÄRS-GRÖNSAKSRISOTTO BASRISOTTO+GRIS-NÖTKÖTTFÄRS;SV
7041;KÖTTFÄRS-POTATISLÅDA, GRIS-NÖTKÖTTFÄRS;SV
7042;KÖTTFÄRS-POTATISLÅDA, NÖTSTEK;SV
7043;KÖTTFÄRS-POTATISMOSLÅDA, GRIS-NÖTKÖTTFÄRS;SV
7044;KÖTTMAKARONILÅDA GRIS-NÖTKÖTTFÄRS;SV
7045;KÖTTMAKARONILÅDA NÖTSTEK;SV
7047;KÅLLÅDA GRIS-NÖTKÖTTFÄRS;SV
7048;KÅLLÅDA NÖTSTEK;SV
7049;KÅL-MOROTS-KÖTTFÄRSLÅDA GRIS-NÖTKÖTTFÄRS;SV
7050;KÅL-MOROTS-KÖTTFÄRSLÅDA NÖTSTEK;SV
7051;KÅLDOLMA GRIS-NÖTKÖTTFÄRS;SV
7053;LÖK FYLLD MED RIS, KÖTTFÄRS;SV
7054;PAPRIKA FYLLD MED RIS, KÖTTFÄRS, LÖK;SV
7055;PLÄTT KÖTTFÄRSFYLLNING PÅ LÄTTMJÖLK, GRIS-NÖTKÖTT;SV
7058;KÖTTFÄRSOMELETT GRIS-NÖTKÖTTFÄRS;SV
7059;RAVIOLI KÖTTFÄRSFYLLNING;SV
7060;KÖTT-RISPASTEJ;SV
7063;KÖTTFÄRS-GRÖNSAKSGRYTA UTAN POTATIS, GRIS-NÖTKÖTTFÄRS;SV
7065;LASAGNE GRIS-NÖTKÖTTFÄRS;SV
7066;MAKARONILÅDA UTAN/MED KÖTT MEDELVÄRDE, GRIS-NÖTKÖTTFÄRS;SV
7067;GRISKÖTTSÅS LÅG FETTHALT;SV
7068;GRISKÖTT-POTATISLÅDA;SV
7069;KÖTTFÄRSBIFF GRIS-NÖTKÖTTFÄRS, STEKT;SV
7070;DUBBELHAMBURGARE;SV
7071;KYCKLINGHAMBURGARE, VETESEMLA;SV
7072;FISKHAMBURGARE;SV
7073;CANNELLONI MED TONFISK FYLLD PASTA;SV
7074;CANNELLONI MED GRIS-NÖTKÖTTFÄRS, FYLLD PASTA;SV
7075;KÖTTMAKARONILÅDA MÖRKA MAKARONER, GRIS-NÖTKÖTTFÄRS;SV
7076;SKINKA FETTFRI;SV
7078;KÖTTFÄRSSOPPA NÖTSTEK;SV
7080;KÖTTBULLE/-BIFF NÖTSTEK, I UGN;SV
7081;SVAMPKÖTTBULLE NÖTSTEK;SV
7082;KÖTTFÄRSSÅS FÖR SPAGHETTI NÖTSTEK;SV
7083;GRISSTEK LÅG FETTHALT;SV
7084;GRISSCHNITZEL PANERAD;SV
7085;NÖTKÖTTSBIFF;SV
7086;KÖTTFÄRS NÖTSTEK, STEKT UTAN FETT;SV
7087;VARMRÖKT SIDFLÄSK FETT;SV
7088;KÖTTFÄRSSÅS AV NÖTKÖTT;SV
7089;KÖTTBULLE AV NÖTKÖTT;SV
7090;KASSLERSTEK PICKNICK-STEK;SV
7091;KÖTTFÄRSSOPPA AV NÖTKÖTT;SV
7092;KÖTTMAKARONILÅDA AV NÖTKÖTT;SV
7093;LASAGNE AV NÖTKÖTTFÄRS;SV
7094;GRISKOTLETT UTAN FLÄSK;SV
7095;GRISFILÉ;SV
7096;GRISKOTLETT UTAN FLÄSK GRILLAD;SV
7097;KÖTTPIROG MED SOJA;SV
7099;GRISSTEK MED FRUKT APELSINJUICE, ÄPPEL;SV
7100;GRISKOTLETT I SMETANA;SV
7105;GRILLSPETT GRISFILÉ OCH GRÖNSAKER;SV
7107;RÅGHAMBURGARE, NÖT;SV
7150;NÖTKÖTT MEDELFETT;SV
7152;NÖTSTEK, STEKT I UGN;SV
7153;KARELSK STEK, MEDELFET GRIS;SV
7155;NÖTKÖTTSBIFF;SV
7156;NÖTKÖTTSSCHNITZEL PANERAD;SV
7157;NÖT-/KALVKOTLETT PANERAD;SV
7159;NÖTKÖTTSSÅS MEDELFET NÖT;SV
7160;BITSTEK GRYTSTEK;SV
7161;KÖTTSTROGANOFF;SV
7162;DILLKÖTT PEPPARROTSKÖTT, NÖT HÖGREV;SV
7163;KÖTTSOPPA NÖTBOG;SV
7164;KÖTTSOPPA GRISKÖTT;SV
7165;KÖTTSOPPA NÖTSTEK;SV
7166;KÅLSOPPA UTAN POTATIS, MEDELFET NÖT;SV
7167;KÅLSOPPA UTAN POTATIS, NÖTSTEK;SV
7168;KÅLSOPPA POTATIS, MEDELFET NÖT;SV
7169;KÖTTGRYTA NÖTSTEK, KÖTTBULJONG, MOROT;SV
7170;NÖTKÖTT-POTATISLÅDA;SV
7172;KÖTTFÄRSBIFF UTAN ÄGG, KÖTTFÄRS AV NÖTSTEK;SV
7173;KÖTTFÄRSLIMPA NÖTSTEK;SV
7174;KARELSK STEK, NÖT, GRIS, LEVER, NJURE, HJÄRTA;SV
7175;KÖTT-GRÖNSAKSGRYTA POTATIS;SV
7176;CHILI CON CARNE;SV
7177;KÖTT-SVAMPFÄRS;SV
7178;NÖTSTEK-GRÖNSAKSWOK;SV
7179;LINDSTRÖMS BIFF;SV
7180;KÖTTRULLAD LÅG FETTHALT, BASTUPALVAD SKINKA;SV
7181;NÖTKÖTT-PASTASOPPA BÖNOR, PAPRIKA, PURJO, MOROT;SV
7182;KÖTTFÄRS-PASTASOPPA NÖTKÖTTFÄRS 17 % FETT, GRÖNSAKER;SV
7183;KÖTTFÄRS-PASTASOPPA GRIS-NÖTKÖTTFÄRS, GRÖNSAKER;SV
7184;KÖTTFÄRS-GRÖNSAKSRISOTTO NÖTKÖTTFÄRS 17 % FETT;SV
7186;SIDFLÄSK AV GRIS STEKT UTAN FETT;SV
